user_id,name,age,gender,country,profession,education_level,marital_status,income_level,health_score,sleep_hours,diet_quality,physical_activity,spiritual_practice,personality_type,introversion_score,discipline_score,risk_tolerance,life_satisfaction,created_at
91004,User_091004,40,Male,China,Nurse,Bachelor,Single,46812.06,100.0,7.3,53.4,40.8,47.0,ISFJ,60.0,55.1,21.3,68.8,2025-01-28
91005,User_091005,63,Female,Indonesia,Unemployed,Higher Secondary,Married,80058.5,98.7,6.2,92.9,53.5,47.6,ESFJ,32.6,79.1,12.8,77.8,2025-03-15
91006,User_091006,54,Female,USA,Engineer,Primary,Single,22665.42,100.0,7.5,43.4,62.6,12.5,INFP,22.1,56.7,65.5,78.0,2024-06-24
91007,User_091007,43,Male,Saudi Arabia,Service,Master,Single,53508.75,100.0,7.3,100.0,53.8,32.0,ESFP,43.6,68.7,19.8,100.0,2025-01-26
91008,User_091008,36,Male,Germany,Artist,Higher Secondary,Married,156027.56,100.0,8.3,65.6,52.0,17.0,ISFP,69.7,86.7,66.5,90.6,2024-09-16
91009,User_091009,35,Female,India,Doctor,No formal,Married,24779.34,96.2,8.2,99.2,58.2,72.0,ESTJ,48.6,54.0,82.9,83.2,2024-01-25
91010,User_091010,46,Male,India,Unemployed,Primary,Married,18774.17,99.2,7.2,44.4,40.3,63.5,INFP,42.6,48.2,47.1,79.8,2024-06-22
91011,User_091011,39,Male,India,Unemployed,Bachelor,Married,29138.35,100.0,7.2,66.6,53.2,50.2,ESTP,39.2,64.3,64.8,74.3,2024-06-24
91012,User_091012,41,Male,Brazil,Service,Master,Married,62840.0,100.0,8.0,42.7,89.2,31.8,ISTP,50.4,81.9,40.1,71.2,2025-09-02
91013,User_091013,36,Male,India,Athlete,Bachelor,Single,34684.71,100.0,7.7,84.2,56.3,48.6,ESTJ,27.9,45.4,46.0,60.3,2024-05-29
91014,User_091014,39,Male,China,IT Professional,Secondary,Married,49404.38,100.0,7.6,75.5,65.2,31.9,ENFJ,33.6,52.6,26.4,80.0,2025-12-13
91015,User_091015,39,Male,Italy,IT Professional,Higher Secondary,Single,35258.83,100.0,5.6,67.8,40.9,46.3,ESTJ,74.5,58.9,12.8,71.1,2024-12-11
91016,User_091016,64,Male,Japan,Artist,Primary,Married,47619.7,93.1,6.8,55.6,45.2,80.7,ISFJ,34.1,84.4,50.7,94.0,2025-05-09
91017,User_091017,65,Male,India,Farmer,Higher Secondary,Married,166060.54,89.3,8.5,90.7,36.2,34.4,INFJ,16.1,65.1,42.9,82.7,2024-11-05
91018,User_091018,26,Male,Morocco,Writer,No formal,Divorced,5156.48,100.0,7.7,79.6,58.1,23.2,INTP,75.8,64.2,29.9,70.1,2025-05-30
91019,User_091019,41,Male,South Africa,Researcher,Secondary,Married,23401.53,100.0,7.0,72.3,48.4,30.8,ESFP,66.6,43.9,50.8,75.8,2025-02-04
91020,User_091020,47,Male,Brazil,Freelancer,Higher Secondary,Single,69518.0,100.0,7.5,90.8,42.7,70.9,INTJ,56.7,62.1,45.8,96.0,2025-01-25
91021,User_091021,36,Female,Ukraine,Athlete,Secondary,Single,23707.37,100.0,7.1,100.0,59.2,29.5,ENTP,54.1,67.8,27.3,95.4,2025-04-24
91022,User_091022,50,Female,China,Farmer,Bachelor,Single,67229.58,82.6,8.1,41.9,37.9,47.4,ESFP,43.9,26.7,45.7,70.2,2024-12-12
91023,User_091023,44,Female,Egypt,Writer,Secondary,Divorced,14139.69,98.4,9.2,78.4,37.8,20.9,ESTJ,43.9,29.4,24.7,81.5,2025-04-09
91024,User_091024,28,Female,South Korea,Manager,Bachelor,Married,63060.99,98.9,6.3,57.8,52.1,51.0,ISFJ,37.8,46.4,19.6,86.3,2025-07-29
91025,User_091025,68,Male,India,Researcher,Bachelor,Divorced,55442.95,99.2,7.8,79.5,55.0,17.3,ISFJ,37.5,46.0,40.7,67.1,2024-01-05
91026,User_091026,55,Female,Portugal,Nurse,Bachelor,Divorced,61564.41,100.0,7.0,55.7,22.7,10.2,ISFP,31.1,79.9,43.0,68.2,2024-12-27
91027,User_091027,56,Male,India,Writer,Secondary,Single,23601.01,99.9,8.3,82.4,55.8,6.3,ENTP,44.0,58.4,65.3,70.0,2025-04-18
91028,User_091028,82,Male,Greece,IT Professional,Master,Single,148177.33,86.2,9.2,66.2,43.0,68.9,ISFP,22.4,51.9,62.6,98.1,2025-03-21
91029,User_091029,37,Male,Indonesia,Retired,Secondary,Divorced,73603.14,100.0,6.9,62.8,33.9,68.9,ENTJ,24.7,44.0,60.8,76.7,2024-11-07
91030,User_091030,35,Male,India,Freelancer,Higher Secondary,Married,34504.31,100.0,7.0,57.6,64.7,71.4,ESFJ,50.7,48.0,51.0,93.0,2025-07-22
91031,User_091031,70,Female,Thailand,Sales,Primary,Divorced,58459.13,84.6,7.1,49.3,61.1,27.0,ESFP,79.7,31.7,29.9,74.7,2024-04-05
91032,User_091032,61,Male,China,Writer,Higher Secondary,Single,64336.46,85.9,4.7,66.5,13.1,50.3,ESFP,35.9,50.9,36.8,78.1,2025-07-24
91033,User_091033,54,Female,Indonesia,Homemaker,Higher Secondary,Married,58723.16,90.0,7.2,54.7,0.0,21.5,INTP,36.8,28.1,17.7,73.4,2025-11-14
91034,User_091034,34,Female,India,Sales,Bachelor,Divorced,67828.34,93.1,7.8,67.6,79.9,35.6,ESFP,20.6,55.0,20.3,83.0,2024-06-04
91035,User_091035,26,Male,USA,Business Owner,Primary,Single,7375.88,100.0,6.3,49.6,63.3,41.2,INFJ,41.0,71.4,28.1,83.9,2025-12-05
91036,User_091036,71,Male,Russia,Manager,Primary,Divorced,39204.87,86.2,6.3,71.4,25.0,26.1,ESTJ,64.8,33.7,39.1,72.7,2025-11-29
91037,User_091037,54,Female,China,Athlete,Master,Married,42939.03,93.0,7.5,84.1,60.4,23.1,INFP,63.8,60.8,43.3,79.9,2024-04-22
91038,User_091038,36,Female,Japan,Business Owner,Higher Secondary,Single,32865.07,100.0,9.6,60.6,47.6,47.7,ESFJ,62.7,35.7,47.8,72.7,2024-05-02
91039,User_091039,35,Male,USA,Doctor,Secondary,Single,15651.7,100.0,7.8,75.7,67.5,22.0,ESFP,68.3,71.5,29.9,68.6,2024-02-26
91040,User_091040,36,Male,India,Student,Bachelor,Married,55702.23,96.2,7.0,58.7,91.1,21.3,INFP,43.7,52.1,46.2,64.6,2024-08-04
91041,User_091041,36,Male,Saudi Arabia,Unemployed,Bachelor,Single,80223.5,92.5,8.1,50.6,71.9,65.5,ESTJ,50.7,42.0,41.6,75.7,2025-09-03
91042,User_091042,35,Male,Chile,Service,No formal,Single,18709.59,94.6,5.4,49.5,59.9,66.3,ISFJ,10.8,67.5,12.3,86.1,2025-08-02
91043,User_091043,46,Female,China,Freelancer,Higher Secondary,Single,33707.08,100.0,7.8,55.1,44.2,64.5,INFP,40.6,49.3,34.1,86.1,2025-11-12
91044,User_091044,39,Male,China,Athlete,Bachelor,Married,79068.57,99.8,5.9,100.0,61.7,37.8,INTJ,42.2,65.9,37.9,68.6,2024-04-17
91045,User_091045,45,Female,China,Unemployed,Bachelor,Married,83115.48,97.6,9.4,73.0,71.7,13.4,ENTP,47.8,29.7,70.7,78.3,2025-02-09
91046,User_091046,70,Male,Indonesia,Artist,Secondary,Married,56977.54,97.1,7.8,55.7,80.9,27.5,INTP,28.7,54.8,28.1,64.6,2024-04-28
91047,User_091047,41,Male,Nigeria,Nurse,Master,Married,46718.54,100.0,6.8,79.5,37.7,45.7,INTJ,45.7,61.3,15.8,88.2,2025-09-17
91048,User_091048,51,Male,India,Sales,Secondary,Married,38434.54,100.0,6.2,68.4,42.4,4.5,ISTJ,49.9,60.4,37.6,76.2,2025-10-10
91049,User_091049,25,Male,Nigeria,Researcher,Bachelor,Single,26978.23,100.0,7.2,67.5,75.3,72.5,ESFP,45.9,52.1,53.7,66.8,2024-05-29
91050,User_091050,44,Male,India,Retired,Higher Secondary,Married,54225.84,99.6,8.7,67.8,50.8,64.1,INFP,66.2,64.9,36.3,87.9,2025-10-04
91051,User_091051,36,Female,Indonesia,Government,Primary,Married,15884.74,100.0,6.9,64.7,55.6,65.1,ISFP,23.7,56.6,60.4,68.1,2025-03-27
91052,User_091052,33,Male,China,Freelancer,Bachelor,Married,35667.63,91.9,7.8,77.7,40.3,39.9,ESTP,67.0,46.9,67.9,91.1,2024-05-08
91053,User_091053,40,Male,China,Manager,Secondary,Married,86832.98,100.0,8.2,83.3,78.9,24.0,ENFP,61.9,79.1,65.9,90.6,2024-12-23
91054,User_091054,85,Female,Nigeria,Unemployed,Higher Secondary,Married,139549.77,77.4,6.3,99.7,41.9,63.2,ISFP,43.9,57.8,59.9,58.0,2024-11-28
91055,User_091055,68,Female,India,Business Owner,Secondary,Single,41297.96,85.2,8.0,89.2,50.1,56.0,ESFJ,80.1,63.3,19.6,66.1,2024-06-12
91056,User_091056,53,Male,Pakistan,Teacher,Higher Secondary,Divorced,30310.47,89.9,7.8,73.1,38.7,64.8,ENFP,44.1,40.4,13.0,61.0,2025-12-21
91057,User_091057,56,Female,Canada,Sales,Bachelor,Married,88658.44,98.2,8.1,71.9,30.0,73.7,INFP,60.8,69.4,26.0,87.3,2024-01-08
91058,User_091058,55,Female,India,Homemaker,Bachelor,Married,57090.59,100.0,6.8,70.1,69.8,6.8,ISFJ,49.1,67.7,41.9,94.5,2025-04-16
91059,User_091059,51,Male,Nigeria,Researcher,Bachelor,Divorced,79581.59,97.6,8.7,66.9,37.0,9.7,ESTP,54.3,80.0,45.7,56.1,2024-10-21
91060,User_091060,69,Female,USA,Student,Secondary,Married,74109.04,71.6,8.7,63.4,35.1,83.4,INTJ,49.7,37.6,51.4,47.5,2024-04-01
91061,User_091061,57,Female,Sweden,Farmer,Secondary,Single,43067.77,80.6,8.6,79.8,68.1,36.1,ISFJ,69.6,29.4,36.8,70.6,2025-03-22
91062,User_091062,82,Male,India,Farmer,Bachelor,Divorced,13050.49,97.2,7.6,46.9,51.4,60.7,ISTP,58.5,43.8,45.8,84.7,2024-12-27
91063,User_091063,45,Male,UK,Homemaker,Bachelor,Single,180699.57,97.9,6.3,74.4,80.3,17.6,ISTP,55.7,21.1,49.8,85.3,2024-01-07
91064,User_091064,61,Female,India,Freelancer,Bachelor,Married,65250.82,95.3,9.1,62.8,67.6,75.0,ISTJ,62.6,43.7,32.2,92.1,2025-04-21
91065,User_091065,62,Female,China,Teacher,Bachelor,Single,46975.33,100.0,6.4,46.7,44.7,71.1,ENFP,35.1,75.2,40.9,100.0,2025-02-07
91066,User_091066,31,Female,India,Teacher,Secondary,Married,27936.43,100.0,6.5,86.9,85.8,33.4,ENFJ,30.9,51.5,24.3,71.6,2024-01-14
91067,User_091067,42,Male,Japan,Business Owner,Bachelor,Single,35553.5,91.0,6.9,71.8,61.0,0.0,ENFJ,34.8,23.6,26.7,78.7,2024-01-11
91068,User_091068,61,Female,China,Researcher,Bachelor,Married,38360.69,90.0,7.2,94.8,31.9,41.1,ESFJ,42.5,66.9,21.1,86.8,2025-09-08
91069,User_091069,48,Male,Nigeria,Athlete,Secondary,Married,37526.94,99.9,4.8,75.9,93.2,49.1,ESFJ,45.0,76.4,15.1,82.1,2025-08-23
91070,User_091070,50,Male,Bangladesh,Unemployed,Bachelor,Married,41485.0,93.5,8.2,70.1,56.9,18.3,INTP,32.4,62.1,76.1,56.7,2024-01-12
91071,User_091071,84,Male,Pakistan,Doctor,Higher Secondary,Divorced,18320.83,83.5,7.1,63.5,26.0,21.1,ISFP,66.0,47.2,53.0,52.6,2025-05-02
91072,User_091072,69,Male,Nigeria,Business Owner,Bachelor,Widowed,56081.8,93.1,5.9,100.0,36.0,63.9,ISFP,44.6,52.3,33.6,80.2,2025-09-19
91073,User_091073,50,Male,China,Doctor,Higher Secondary,Divorced,62283.84,100.0,8.1,63.4,46.3,27.5,INTP,17.8,49.9,71.8,74.9,2024-01-24
91074,User_091074,37,Male,China,Retired,Higher Secondary,Single,97420.16,100.0,7.4,77.8,71.2,10.5,ESFJ,56.4,53.5,35.5,65.8,2025-03-05
91075,User_091075,48,Female,India,Student,Bachelor,Married,61293.68,94.4,5.2,44.7,47.8,46.4,ISTJ,64.5,89.5,46.1,79.0,2025-10-22
91076,User_091076,45,Male,USA,Athlete,Bachelor,Married,42797.46,85.7,4.4,71.7,50.1,20.1,ENFP,51.9,59.0,42.1,72.8,2024-05-18
91077,User_091077,68,Male,India,Engineer,Higher Secondary,Single,127890.49,85.4,7.7,60.9,54.9,45.9,ESFJ,56.8,59.3,35.7,55.7,2025-09-27
91078,User_091078,36,Female,China,Doctor,Bachelor,Single,32095.9,100.0,5.7,51.4,61.8,60.9,INFJ,40.2,70.0,61.6,86.1,2025-04-02
91079,User_091079,31,Male,Brazil,Business Owner,Bachelor,Widowed,90266.92,96.7,5.6,88.0,68.6,24.8,ESTJ,77.0,50.9,14.4,81.2,2025-08-20
91080,User_091080,32,Female,UK,Manager,Primary,Single,31613.66,100.0,6.9,55.1,69.0,19.9,INFP,54.2,21.8,27.5,42.1,2025-03-19
91081,User_091081,40,Female,India,Service,Bachelor,Married,61415.31,99.4,8.7,76.3,78.1,30.6,ESTP,62.0,46.2,27.9,70.6,2025-05-15
91082,User_091082,47,Male,China,Nurse,Master,Married,57850.14,100.0,6.2,58.9,64.8,37.3,ISTJ,59.7,51.7,49.2,73.5,2025-11-07
91083,User_091083,45,Female,India,Retired,Bachelor,Single,86948.97,100.0,7.2,91.1,48.2,37.1,ENFP,61.2,44.3,38.3,81.9,2025-06-18
91084,User_091084,45,Male,Bangladesh,Teacher,PhD,Married,55077.43,100.0,8.3,83.8,69.0,22.1,ISTJ,44.2,48.3,35.0,67.9,2025-03-22
91085,User_091085,38,Male,India,Student,Secondary,Married,108215.99,100.0,7.7,83.4,80.8,40.3,ENFJ,58.1,66.0,42.7,85.1,2024-03-24
91086,User_091086,48,Male,Italy,Government,Bachelor,Single,112884.18,100.0,5.5,82.2,22.9,33.6,ESTJ,65.5,52.0,47.8,79.5,2024-08-07
91087,User_091087,57,Female,China,Unemployed,Bachelor,Single,92432.25,95.9,6.6,50.2,40.6,31.3,ENTJ,41.0,31.5,30.2,77.2,2024-08-10
91088,User_091088,33,Female,Brazil,Writer,Bachelor,Single,50501.09,100.0,4.9,68.6,42.8,42.8,INTP,24.3,52.0,45.1,62.4,2025-12-18
91089,User_091089,45,Female,India,Engineer,Secondary,Divorced,78045.0,99.4,5.8,62.8,12.7,30.7,INFP,79.8,16.6,24.1,86.5,2025-09-22
91090,User_091090,39,Male,India,IT Professional,Master,Widowed,67695.7,82.3,7.2,70.1,38.4,66.0,ENFP,40.4,32.1,35.9,79.6,2025-07-15
91091,User_091091,44,Male,Malaysia,Retired,Secondary,Single,80991.6,97.4,7.4,64.0,0.0,26.5,ISTP,14.9,54.6,36.3,73.6,2025-05-11
91092,User_091092,69,Female,China,Sales,Secondary,Single,49758.34,81.3,6.7,74.7,38.5,82.2,INFP,79.0,60.1,11.2,66.0,2024-11-01
91093,User_091093,44,Male,Egypt,Government,No formal,Single,28638.75,100.0,6.6,51.9,95.8,27.2,ENFP,38.0,53.8,45.7,71.4,2025-01-30
91094,User_091094,58,Female,Mexico,Researcher,Primary,Married,37177.95,100.0,8.8,64.9,60.4,27.0,ISTJ,27.1,70.1,45.7,84.1,2024-02-11
91095,User_091095,40,Male,China,IT Professional,Bachelor,Married,51637.69,89.0,6.7,61.1,29.8,45.6,ENFP,40.5,33.4,52.6,53.7,2025-11-12
91096,User_091096,34,Female,Netherlands,Farmer,Higher Secondary,Single,45848.26,94.4,6.4,95.6,51.6,48.2,ISFP,42.9,70.1,39.5,82.8,2024-09-05
91097,User_091097,33,Male,UK,Government,Higher Secondary,Single,39887.99,81.0,6.6,84.5,70.4,68.6,INTP,20.0,46.8,35.1,71.6,2025-09-03
91098,User_091098,44,Male,Japan,Artist,Secondary,Divorced,47172.28,100.0,9.6,69.0,76.4,73.6,INFP,40.8,73.9,20.9,74.6,2025-08-23
91099,User_091099,64,Male,Mexico,Teacher,Higher Secondary,Married,66428.56,92.1,7.2,38.7,55.3,79.7,ENTJ,42.5,40.2,40.8,95.2,2024-06-14
91100,User_091100,25,Male,Iran,Unemployed,PhD,Married,208495.39,100.0,7.8,74.1,37.4,25.4,INTJ,40.6,54.1,52.2,66.6,2025-02-02
91101,User_091101,47,Male,Peru,Service,Bachelor,Married,38305.23,96.4,8.2,56.4,29.0,61.9,ISTP,31.2,65.4,20.1,97.9,2024-01-24
91102,User_091102,39,Male,China,Artist,Bachelor,Married,121009.56,91.7,6.9,70.6,17.8,52.0,ENFJ,34.2,58.5,27.1,88.4,2025-12-14
91103,User_091103,42,Female,India,Retired,PhD,Single,81123.13,99.4,6.2,61.9,61.0,20.5,ENFJ,75.5,71.8,63.4,77.5,2025-06-14
91104,User_091104,25,Female,Philippines,IT Professional,Higher Secondary,Single,17611.07,100.0,8.9,97.2,59.1,21.8,ESFP,41.4,58.9,14.3,70.9,2025-07-13
91105,User_091105,53,Male,India,Freelancer,Higher Secondary,Single,93221.73,85.7,9.3,86.6,63.4,16.3,ENFP,62.3,59.6,43.6,63.7,2025-07-06
91106,User_091106,46,Male,China,Researcher,Secondary,Married,68779.96,95.4,6.8,46.8,5.4,34.5,ENFJ,67.5,22.6,51.8,61.0,2024-04-30
91107,User_091107,42,Female,India,Service,Secondary,Single,80057.69,100.0,5.7,64.9,36.6,42.7,ESFP,81.5,47.9,44.0,64.4,2024-04-30
91108,User_091108,23,Male,Thailand,Business Owner,Secondary,Single,23944.03,100.0,6.0,52.8,70.9,27.2,ESFP,48.0,27.3,13.4,94.7,2024-10-20
91109,User_091109,79,Male,India,Researcher,Higher Secondary,Married,88328.39,71.7,9.7,78.6,62.6,25.2,ESFJ,61.5,60.4,42.0,72.6,2024-04-14
91110,User_091110,43,Female,India,Unemployed,Primary,Married,93429.76,94.3,6.6,68.7,39.3,45.6,ENTP,62.7,49.9,32.8,71.8,2024-07-18
91111,User_091111,41,Female,Iran,Manager,Master,Single,72605.63,96.4,8.7,72.1,61.2,54.5,ESTP,62.2,52.1,45.2,52.6,2025-04-21
91112,User_091112,33,Male,India,Business Owner,Higher Secondary,Married,78816.98,90.4,8.4,65.9,67.1,60.4,ESTJ,62.2,44.7,58.7,75.3,2025-08-02
91113,User_091113,37,Male,India,Nurse,Higher Secondary,Married,61170.13,100.0,7.6,74.1,69.8,66.8,INTJ,51.1,60.7,54.2,82.5,2025-03-25
91114,User_091114,66,Female,China,Teacher,Secondary,Married,39077.41,73.6,6.6,92.2,37.8,47.4,ENTJ,47.9,51.6,62.3,77.4,2025-03-17
91115,User_091115,52,Female,UK,Unemployed,Primary,Married,14349.24,96.5,7.8,84.8,0.6,22.3,ISFJ,28.1,57.3,20.0,60.9,2025-06-06
91116,User_091116,65,Male,China,Government,Secondary,Single,62503.04,96.7,7.1,73.5,34.5,70.1,INFJ,45.0,50.7,58.0,87.1,2024-09-24
91117,User_091117,33,Male,Kenya,Business Owner,Bachelor,Single,28658.71,100.0,6.7,64.5,69.2,32.2,ISFP,42.1,46.7,33.0,81.7,2025-10-05
91118,User_091118,48,Female,Greece,IT Professional,No formal,Single,21445.15,100.0,7.9,57.1,37.4,28.6,ESFP,55.3,64.5,33.2,86.1,2025-08-30
91119,User_091119,40,Male,Sri Lanka,Athlete,Secondary,Married,26238.22,87.3,7.5,67.5,26.8,61.6,ESTP,40.4,36.9,27.9,58.3,2025-03-14
91120,User_091120,33,Male,Mexico,Doctor,Higher Secondary,Single,17430.8,100.0,7.4,73.8,53.7,54.1,INFJ,39.2,52.9,22.5,68.3,2024-07-09
91121,User_091121,41,Female,Indonesia,Business Owner,Secondary,Single,42122.06,98.2,8.3,68.7,51.4,31.9,ESFJ,39.6,35.9,24.7,58.6,2024-03-24
91122,User_091122,56,Female,Egypt,Engineer,Bachelor,Single,34654.03,99.9,8.3,50.3,56.1,69.1,ESFJ,16.6,53.3,39.1,80.4,2025-08-15
91123,User_091123,85,Female,Pakistan,Freelancer,Secondary,Single,30162.17,93.6,8.2,64.5,75.0,39.4,ISTJ,46.0,61.8,30.1,74.9,2025-01-29
91124,User_091124,43,Male,Spain,Service,Higher Secondary,Married,50495.82,85.7,7.7,64.3,72.3,73.3,ISTJ,42.7,34.5,45.6,77.9,2025-04-26
91125,User_091125,40,Female,Philippines,Farmer,Secondary,Married,29713.88,100.0,7.8,59.0,74.3,44.8,INFJ,42.3,48.9,26.0,72.1,2024-03-22
91126,User_091126,53,Female,USA,Doctor,Bachelor,Married,81192.62,95.8,7.6,44.7,62.2,68.9,ESFJ,59.7,43.2,18.2,83.1,2025-08-19
91127,User_091127,42,Female,India,Student,Primary,Single,17225.53,84.3,9.6,63.1,66.6,49.4,ESFP,44.0,46.4,35.9,59.9,2024-06-26
91128,User_091128,36,Male,China,Athlete,Higher Secondary,Single,29388.02,86.9,7.1,69.1,74.9,66.5,ESFJ,50.0,76.0,31.5,95.4,2024-07-31
91129,User_091129,39,Male,India,Researcher,Primary,Single,48667.22,100.0,7.7,35.0,74.3,36.1,INTP,74.7,40.0,35.7,87.3,2025-07-18
91130,User_091130,37,Male,India,Business Owner,Higher Secondary,Married,29057.95,90.6,6.3,83.7,74.5,11.0,ISFJ,51.8,27.7,28.0,51.4,2025-02-19
91131,User_091131,40,Male,Ethiopia,Service,PhD,Married,138250.38,100.0,7.4,61.4,37.6,62.7,ISFJ,31.7,69.3,22.5,79.5,2024-06-16
91132,User_091132,57,Female,Mexico,Retired,Master,Divorced,58861.85,93.0,6.6,50.3,45.6,38.1,ISTP,46.8,27.8,42.2,73.2,2025-12-07
91133,User_091133,81,Female,Philippines,Government,Primary,Single,36024.03,89.6,6.5,63.9,6.3,39.1,ISTJ,76.3,63.8,42.3,75.8,2025-05-28
91134,User_091134,31,Female,China,Farmer,Higher Secondary,Married,42688.1,100.0,7.8,62.2,48.9,62.4,ISFJ,28.0,84.3,29.6,64.7,2024-10-04
91135,User_091135,51,Male,India,Student,Primary,Widowed,29217.69,83.0,8.0,96.8,50.1,81.1,ENTJ,19.5,61.0,49.9,75.7,2024-02-27
91136,User_091136,46,Female,China,Sales,Primary,Single,31069.94,95.8,5.2,66.6,25.8,65.3,INTP,67.4,26.4,32.3,85.2,2025-09-03
91137,User_091137,31,Female,India,Farmer,Secondary,Single,33992.13,93.3,6.9,60.6,56.7,63.9,ENTJ,42.9,42.6,48.4,70.2,2024-06-25
91138,User_091138,63,Female,Nigeria,Athlete,Bachelor,Single,58521.15,97.0,8.1,74.4,24.6,63.4,ENFJ,53.0,74.7,42.1,77.1,2024-05-05
91139,User_091139,52,Female,Indonesia,Manager,Primary,Divorced,23964.18,100.0,8.0,93.4,88.6,40.0,ENTJ,54.9,75.0,59.3,82.9,2025-05-28
91140,User_091140,69,Female,China,Nurse,Secondary,Single,30049.56,89.2,6.5,80.6,56.6,76.6,ESTP,42.1,62.9,50.7,74.3,2024-10-06
91141,User_091141,28,Male,India,Unemployed,Bachelor,Married,27701.12,100.0,7.2,68.8,66.0,31.4,ESTJ,55.9,44.6,42.4,100.0,2025-01-11
91142,User_091142,30,Female,India,Service,Secondary,Married,32984.95,100.0,6.5,79.8,21.4,34.4,ISFP,51.1,42.2,58.9,77.9,2025-05-20
91143,User_091143,59,Female,Australia,Artist,Bachelor,Divorced,82490.49,84.4,7.3,69.9,30.7,23.8,ESTJ,65.7,45.9,53.4,73.3,2025-08-20
91144,User_091144,47,Female,Bangladesh,Writer,Higher Secondary,Married,94322.47,98.8,7.5,66.2,41.2,63.0,ESFJ,55.0,39.4,42.9,94.1,2025-08-27
91145,User_091145,84,Male,Bangladesh,Teacher,Secondary,Single,42263.49,87.9,8.3,71.6,49.3,29.7,ISFP,33.8,64.8,39.9,92.2,2024-07-25
91146,User_091146,34,Male,Philippines,Freelancer,PhD,Single,33475.11,100.0,9.0,67.1,48.1,40.1,ESTJ,38.1,47.6,8.6,74.7,2025-12-29
91147,User_091147,53,Female,China,Teacher,Higher Secondary,Single,30850.14,85.5,11.0,47.8,47.0,77.3,ESTJ,52.2,67.4,48.0,96.2,2025-09-09
91148,User_091148,57,Male,France,Manager,Master,Married,42224.96,92.5,6.2,73.1,52.0,55.7,INTJ,37.4,60.2,23.5,76.5,2025-08-23
91149,User_091149,54,Female,Indonesia,Writer,Higher Secondary,Married,33653.4,100.0,7.3,72.9,41.1,52.8,INTJ,51.3,59.4,47.1,75.5,2025-09-14
91150,User_091150,32,Female,Egypt,Teacher,No formal,Single,15036.79,100.0,7.9,31.9,80.4,29.5,ISFP,56.1,48.5,42.9,68.3,2024-03-29
91151,User_091151,40,Female,Ethiopia,Student,Higher Secondary,Single,90691.21,99.1,6.4,82.6,63.2,57.0,ESTJ,52.2,54.6,22.8,93.4,2024-08-21
91152,User_091152,29,Non-binary,Malaysia,Sales,Higher Secondary,Single,16458.36,100.0,7.9,78.6,74.4,82.7,INFJ,71.6,55.1,66.8,82.6,2024-12-11
91153,User_091153,44,Female,Vietnam,Service,Bachelor,Married,50758.55,100.0,8.3,72.3,57.4,4.5,ISTJ,72.9,42.1,10.2,61.5,2025-09-21
91154,User_091154,39,Male,Poland,Business Owner,Bachelor,Single,42051.57,100.0,6.5,67.1,100.0,44.8,ESTP,95.7,70.7,31.4,80.3,2024-06-23
91155,User_091155,41,Male,Brazil,Doctor,Bachelor,Single,26945.08,98.3,8.7,46.7,80.3,35.4,ENFP,29.9,50.8,58.1,53.4,2025-03-13
91156,User_091156,33,Male,India,Manager,Secondary,Single,102735.26,100.0,7.1,48.6,28.5,31.0,ISTJ,64.0,62.2,34.5,74.4,2025-11-11
91157,User_091157,30,Male,USA,Manager,Secondary,Single,24602.48,100.0,7.5,64.9,41.5,29.0,INFP,72.1,74.4,13.2,62.7,2025-03-29
91158,User_091158,47,Male,Iran,Researcher,Master,Married,83056.2,100.0,7.9,68.9,61.7,38.5,ISTJ,34.4,94.2,32.4,79.1,2025-08-04
91159,User_091159,32,Male,Argentina,Teacher,Master,Married,65984.51,100.0,7.2,86.8,68.9,62.0,INTJ,34.6,66.9,18.2,72.8,2025-03-03
91160,User_091160,43,Male,Italy,IT Professional,Primary,Single,30251.25,87.5,6.8,53.4,43.3,27.0,ESFP,28.0,29.0,21.3,56.8,2025-04-07
91161,User_091161,25,Male,India,Farmer,Primary,Married,18482.98,100.0,9.2,54.6,73.6,46.3,ENTP,56.2,77.2,43.8,87.0,2025-06-07
91162,User_091162,36,Male,China,Sales,Secondary,Married,67037.19,100.0,5.7,100.0,76.6,46.4,ENTJ,72.6,63.5,32.9,80.9,2024-11-11
91163,User_091163,45,Female,India,Engineer,PhD,Single,34902.94,100.0,6.8,100.0,48.3,48.3,ISFP,33.5,67.0,66.5,92.0,2024-08-29
91164,User_091164,59,Female,China,Teacher,Secondary,Married,80895.92,87.5,6.8,49.7,39.5,31.8,ENFP,44.5,38.6,75.4,70.9,2024-04-15
91165,User_091165,58,Female,India,Doctor,No formal,Single,22853.84,100.0,7.7,51.8,50.8,31.8,ENFP,45.4,52.0,18.6,79.3,2024-04-26
91166,User_091166,57,Male,Italy,Nurse,Bachelor,Married,113750.04,100.0,7.8,49.5,52.9,37.1,ENFJ,78.0,63.9,22.9,75.2,2024-07-30
91167,User_091167,28,Male,Indonesia,Athlete,Higher Secondary,Married,58680.66,100.0,7.4,52.3,57.6,36.7,INFP,38.0,32.6,35.6,74.2,2024-01-26
91168,User_091168,43,Male,Poland,IT Professional,Master,Married,171566.48,100.0,8.4,64.5,91.7,50.9,ENFP,79.0,74.5,13.3,94.3,2025-06-26
91169,User_091169,48,Male,Poland,IT Professional,Higher Secondary,Married,28263.96,83.0,7.1,52.9,83.9,35.4,INFP,38.0,29.5,27.0,66.9,2025-05-01
