outcome_id,user_id,period,effort_score,surrender_score,balance_index,success_score,failure_score,productivity,creativity,leadership,financial_growth,career_growth,relationship_score,health_improvement,happiness_score,burnout_flag,success_label,recorded_at
97990,97990,Q1-2025,80.6,65.2,84.6,55.5,48.7,54.0,73.8,52.1,25.2,41.8,28.3,54.1,68.6,0,0,2025-12-31
97991,97991,Q3-2025,70.5,61.8,91.3,56.5,38.7,57.8,83.3,50.1,23.5,43.4,36.4,43.0,44.2,0,0,2025-12-31
97992,97992,Q4-2025,44.3,48.7,95.6,75.6,22.0,58.1,23.9,91.6,46.7,54.1,43.3,44.1,49.1,0,1,2025-12-31
97993,97993,Q1-2025,74.9,21.9,47.0,38.6,70.8,59.9,73.8,72.7,17.2,21.1,27.6,32.8,53.5,0,0,2025-12-31
97994,97994,H1-2025,78.6,2.0,23.4,38.7,66.9,58.3,38.8,65.9,36.3,48.9,15.9,46.3,49.9,0,0,2025-12-31
97995,97995,H1-2025,60.6,32.5,71.9,71.2,34.4,51.4,38.9,75.0,16.6,58.0,17.5,45.0,44.9,0,1,2025-12-31
97996,97996,Q3-2025,33.9,8.5,74.6,69.4,21.5,49.3,33.5,69.1,26.1,35.4,0.0,28.8,37.2,0,1,2025-12-31
97997,97997,Q3-2025,89.5,36.1,46.6,54.4,53.2,50.9,66.8,66.1,11.7,48.7,14.8,52.1,62.8,0,0,2025-12-31
97998,97998,Q2-2025,48.8,42.2,93.4,53.5,52.3,29.3,74.3,78.9,25.9,63.7,28.8,34.0,72.4,0,0,2025-12-31
97999,97999,H2-2025,47.4,56.3,91.1,62.0,45.4,53.7,76.5,67.5,33.0,46.9,49.4,56.9,58.4,0,0,2025-12-31
98000,98000,Q4-2025,76.6,12.3,35.7,43.5,55.6,47.4,61.0,58.0,31.3,45.8,0.0,34.2,34.9,0,0,2025-12-31
98001,98001,Q3-2025,80.3,50.5,70.2,54.4,49.9,73.8,72.7,63.8,22.4,30.9,51.1,53.1,71.7,0,0,2025-12-31
98002,98002,Q4-2025,60.8,36.0,75.2,77.0,21.2,52.3,45.9,54.6,40.0,58.5,18.2,25.4,52.2,0,1,2025-12-31
98003,98003,Q3-2025,43.1,26.2,83.1,59.7,35.2,48.4,26.4,72.7,49.4,55.9,47.0,22.2,67.3,0,0,2025-12-31
98004,98004,Q2-2025,42.8,18.4,75.6,61.3,47.6,51.2,55.6,44.7,43.8,47.2,17.0,46.5,59.8,0,0,2025-12-31
98005,98005,Q4-2025,97.5,38.2,40.7,55.7,48.3,56.9,78.3,59.7,-8.9,59.3,34.8,15.3,41.3,0,0,2025-12-31
98006,98006,H2-2025,80.2,19.2,39.0,31.1,69.8,49.1,38.4,49.3,26.8,19.4,5.2,19.2,47.2,0,0,2025-12-31
98007,98007,H2-2025,42.0,46.5,95.5,67.3,29.2,32.9,47.7,52.6,46.4,64.0,24.0,-2.9,44.4,0,1,2025-12-31
98008,98008,Q3-2025,45.6,49.5,96.1,62.6,47.3,11.0,44.7,68.4,29.9,44.5,31.3,37.9,66.6,0,0,2025-12-31
98009,98009,H2-2025,68.2,43.4,75.2,73.4,33.2,60.7,100.0,57.1,34.8,48.8,43.6,29.4,54.3,0,1,2025-12-31
98010,98010,H1-2025,92.6,43.5,50.9,45.6,63.2,69.2,48.4,73.1,21.1,41.9,36.6,38.9,55.0,0,0,2025-12-31
98011,98011,Q1-2025,58.0,0.0,42.0,51.6,52.0,63.4,32.8,57.5,23.9,34.7,18.4,35.8,54.5,0,0,2025-12-31
98012,98012,H2-2025,56.4,47.3,90.9,72.4,32.1,73.1,100.0,70.0,52.4,54.5,38.4,61.1,67.1,0,1,2025-12-31
98013,98013,H2-2025,47.3,33.4,86.1,59.6,40.7,51.3,74.6,47.7,27.6,41.7,24.6,30.4,54.1,0,0,2025-12-31
98014,98014,H1-2025,69.7,33.7,64.0,66.7,34.8,54.1,73.9,76.4,40.5,57.1,29.5,19.4,43.5,1,1,2025-12-31
98015,98015,H2-2025,69.8,20.9,51.1,34.2,56.5,35.3,56.3,46.0,9.7,24.0,4.4,7.4,56.8,0,0,2025-12-31
98016,98016,Q4-2025,91.8,99.1,92.7,65.5,33.1,32.5,18.7,64.3,34.3,70.7,40.3,43.6,64.5,0,1,2025-12-31
98017,98017,H1-2025,57.8,56.6,98.8,70.2,24.8,67.2,67.4,58.2,23.4,66.9,49.2,54.9,65.5,0,1,2025-12-31
98018,98018,H1-2025,72.8,75.5,97.3,84.6,17.9,69.4,39.8,84.0,-2.2,53.1,60.0,19.4,65.5,0,1,2025-12-31
98019,98019,Q3-2025,62.8,44.9,82.1,70.0,28.2,51.4,73.5,78.0,19.5,65.7,29.1,33.2,71.5,0,1,2025-12-31
98020,98020,Q3-2025,42.8,45.2,97.6,73.7,34.7,48.4,68.7,76.5,22.3,47.7,18.0,52.8,66.6,0,1,2025-12-31
98021,98021,Q3-2025,91.7,42.9,51.2,59.4,39.5,72.1,36.7,69.5,41.6,59.9,26.8,28.9,52.8,0,0,2025-12-31
98022,98022,Q1-2025,79.9,65.9,86.0,49.2,57.6,53.1,52.1,62.1,-5.7,50.7,42.2,43.6,78.1,0,0,2025-12-31
98023,98023,Q4-2025,35.3,22.5,87.2,57.5,42.1,31.9,50.9,54.5,55.8,60.3,17.1,3.6,32.2,0,0,2025-12-31
98024,98024,Q3-2025,59.5,37.9,78.4,68.3,40.1,50.1,18.4,56.4,28.6,48.6,8.2,31.4,66.2,0,1,2025-12-31
98025,98025,Q4-2025,56.6,40.5,83.9,67.0,35.6,32.8,62.5,65.0,6.3,47.1,34.9,40.5,75.4,0,1,2025-12-31
98026,98026,Q4-2025,70.9,34.0,63.1,49.3,61.5,51.0,22.8,68.6,24.2,51.8,29.5,41.0,55.9,0,0,2025-12-31
98027,98027,Q4-2025,27.2,50.9,76.3,52.1,54.7,42.6,67.4,73.4,20.5,46.4,19.2,50.1,66.8,0,0,2025-12-31
98028,98028,Q4-2025,52.2,23.0,70.8,57.9,35.2,92.2,77.7,59.3,53.0,73.5,19.3,42.5,55.7,0,0,2025-12-31
98029,98029,Q3-2025,68.2,27.1,58.9,44.0,56.5,38.7,30.4,61.8,39.5,41.5,31.4,16.6,58.6,0,0,2025-12-31
98030,98030,H2-2025,70.7,30.8,60.1,37.0,59.9,51.5,61.1,68.3,38.9,30.0,26.8,49.0,41.7,0,0,2025-12-31
98031,98031,Q3-2025,60.0,56.6,96.6,79.2,28.6,43.7,71.6,100.0,39.1,82.0,31.0,51.9,60.5,0,1,2025-12-31
98032,98032,Q4-2025,47.5,38.0,90.5,68.4,35.0,27.6,55.4,73.0,80.3,36.0,33.3,64.9,48.0,0,1,2025-12-31
98033,98033,Q3-2025,67.1,43.3,76.2,55.2,42.2,52.5,64.7,63.1,53.0,46.9,47.9,39.4,52.3,0,0,2025-12-31
98034,98034,Q1-2025,76.3,48.9,72.6,56.6,43.5,41.7,16.4,51.3,22.0,50.8,32.4,25.8,56.7,0,0,2025-12-31
98035,98035,H2-2025,78.9,35.4,56.5,45.0,53.1,30.4,46.1,71.6,33.0,40.1,33.4,70.3,50.0,0,0,2025-12-31
98036,98036,H1-2025,61.3,38.7,77.4,50.0,47.4,44.5,83.1,64.9,29.2,51.3,18.4,30.1,61.8,0,0,2025-12-31
98037,98037,Q2-2025,97.8,29.3,31.5,48.1,48.1,68.2,48.0,63.4,3.2,39.6,18.6,65.6,72.9,0,0,2025-12-31
98038,98038,Q3-2025,61.1,12.8,51.7,65.0,40.4,81.2,11.0,60.9,21.0,44.4,15.2,44.5,63.0,0,1,2025-12-31
98039,98039,Q1-2025,52.5,77.1,75.4,51.1,48.5,36.6,53.5,77.1,55.9,48.0,49.6,53.8,63.9,0,0,2025-12-31
98040,98040,Q3-2025,93.3,78.9,85.6,69.7,37.6,71.8,71.8,63.9,44.5,62.0,60.2,-11.2,89.1,0,1,2025-12-31
98041,98041,H2-2025,59.9,32.1,72.2,63.4,36.3,47.9,58.1,63.9,14.5,59.8,60.4,37.9,85.5,1,0,2025-12-31
98042,98042,Q2-2025,73.3,32.5,59.2,54.8,47.2,79.1,91.6,74.8,12.4,52.1,45.2,46.8,69.5,0,0,2025-12-31
98043,98043,Q4-2025,30.9,58.7,72.2,34.8,63.4,1.6,72.6,68.4,40.0,20.3,34.8,32.9,67.5,0,0,2025-12-31
98044,98044,Q4-2025,45.3,27.7,82.4,68.5,30.0,68.0,58.7,41.5,38.5,34.9,41.3,34.0,47.7,0,1,2025-12-31
98045,98045,H2-2025,83.2,85.5,97.7,66.7,26.8,67.8,55.1,82.4,21.7,62.1,53.1,42.4,57.1,0,1,2025-12-31
98046,98046,H2-2025,38.3,27.6,89.3,72.6,29.1,51.1,28.4,61.2,30.9,42.6,15.4,68.7,62.8,0,1,2025-12-31
98047,98047,Q3-2025,97.6,46.4,48.8,51.4,47.2,67.7,46.0,64.9,48.4,48.0,14.0,31.2,55.0,0,0,2025-12-31
98048,98048,Q3-2025,64.2,31.3,67.1,47.4,52.6,59.4,62.8,61.6,37.2,50.9,31.6,43.1,54.6,0,0,2025-12-31
98049,98049,Q4-2025,59.7,23.8,64.1,66.2,30.6,79.2,71.9,55.1,50.6,43.5,40.3,31.6,49.2,0,1,2025-12-31
98050,98050,Q3-2025,68.5,33.4,64.9,58.4,35.4,65.4,84.3,82.6,40.1,48.3,27.9,58.4,84.3,0,0,2025-12-31
98051,98051,Q2-2025,100.0,45.9,45.9,47.8,51.3,61.0,39.9,73.0,31.1,33.4,34.0,35.0,83.1,0,0,2025-12-31
98052,98052,H2-2025,50.7,10.6,59.9,47.7,57.9,46.5,19.6,67.1,43.4,28.5,19.9,25.0,50.9,0,0,2025-12-31
98053,98053,Q2-2025,55.0,23.5,68.5,54.6,40.6,37.9,65.6,68.0,52.4,35.2,20.0,33.7,43.2,0,0,2025-12-31
98054,98054,Q4-2025,56.2,59.2,97.0,71.0,26.6,51.9,59.9,87.2,50.9,65.1,31.2,43.5,68.2,0,1,2025-12-31
98055,98055,H1-2025,62.0,38.6,76.6,47.1,54.8,31.2,93.1,62.3,30.2,31.5,20.0,26.3,37.5,1,0,2025-12-31
98056,98056,H2-2025,69.7,35.5,65.8,53.8,52.6,52.0,52.2,56.4,37.9,55.3,21.0,22.3,46.9,0,0,2025-12-31
98057,98057,Q3-2025,74.3,11.9,37.6,36.0,63.6,37.0,78.4,51.4,28.2,28.4,4.9,44.9,42.2,1,0,2025-12-31
98058,98058,H2-2025,67.3,45.5,78.2,52.0,41.5,28.4,63.7,77.3,43.8,43.3,33.0,47.2,71.8,0,0,2025-12-31
98059,98059,Q2-2025,38.4,71.0,67.4,61.7,33.1,36.8,62.9,67.4,29.6,45.4,57.5,27.3,63.8,0,0,2025-12-31
98060,98060,Q3-2025,73.6,46.8,73.2,63.8,24.8,64.5,46.8,53.5,17.6,44.0,53.5,10.6,62.0,0,0,2025-12-31
98061,98061,Q1-2025,83.7,49.7,66.0,43.3,68.1,29.1,60.0,51.5,23.3,29.2,4.2,36.4,50.4,0,0,2025-12-31
98062,98062,H1-2025,30.3,52.0,78.3,46.4,60.6,33.1,80.3,74.9,19.8,32.6,32.7,31.6,35.9,0,0,2025-12-31
98063,98063,Q3-2025,28.8,45.1,83.7,78.0,14.5,57.7,26.0,93.2,45.4,74.1,68.1,66.8,61.1,0,1,2025-12-31
98064,98064,Q2-2025,27.5,44.0,83.5,73.8,24.6,50.5,34.5,75.0,46.1,71.0,29.6,39.3,54.3,0,1,2025-12-31
98065,98065,Q2-2025,59.3,52.3,93.0,79.1,29.0,56.9,34.5,80.5,6.8,70.1,31.3,47.0,60.5,0,1,2025-12-31
98066,98066,H2-2025,34.2,68.7,65.5,49.9,34.6,50.6,59.9,81.1,-5.0,59.5,41.7,32.0,60.4,0,0,2025-12-31
98067,98067,Q1-2025,23.8,9.7,85.9,55.9,44.2,39.4,36.1,82.2,40.0,45.1,20.0,40.6,38.7,0,0,2025-12-31
98068,98068,H1-2025,67.1,9.5,42.4,57.8,40.6,30.6,49.7,63.1,45.8,61.2,14.8,56.3,74.5,1,0,2025-12-31
98069,98069,H1-2025,50.5,25.1,74.6,43.7,46.3,42.9,45.1,50.7,-7.4,37.0,16.6,19.7,29.7,0,0,2025-12-31
98070,98070,H2-2025,58.5,23.8,65.3,75.3,28.5,43.3,57.1,70.7,17.4,67.2,22.0,48.2,58.8,0,1,2025-12-31
98071,98071,H2-2025,58.9,75.5,83.4,61.5,38.3,57.1,74.9,66.2,44.2,50.8,34.1,5.2,67.2,0,0,2025-12-31
98072,98072,Q2-2025,88.3,65.1,76.8,69.6,30.7,56.0,41.0,69.1,42.8,61.6,29.2,40.5,52.1,0,1,2025-12-31
98073,98073,Q4-2025,81.9,0.0,18.1,17.3,73.6,58.2,63.5,57.6,-7.6,10.0,0.0,53.2,44.1,0,0,2025-12-31
98074,98074,Q3-2025,82.9,23.3,40.4,44.2,65.3,58.6,52.6,52.3,43.8,14.5,18.3,48.3,69.6,0,0,2025-12-31
98075,98075,H2-2025,42.4,50.4,92.0,55.3,43.3,42.6,84.2,93.8,11.9,54.3,36.1,34.7,46.9,0,0,2025-12-31
98076,98076,Q2-2025,48.3,41.9,93.6,62.7,41.9,58.7,57.6,84.3,37.1,54.5,21.3,45.1,63.8,0,0,2025-12-31
98077,98077,H2-2025,78.1,12.8,34.7,31.1,66.7,52.3,9.0,41.7,9.3,31.9,22.6,31.4,69.4,0,0,2025-12-31
98078,98078,H1-2025,49.3,34.8,85.5,54.0,43.0,49.2,22.5,75.7,25.0,51.7,17.0,31.6,25.3,0,0,2025-12-31
98079,98079,Q2-2025,75.7,49.0,73.3,67.0,33.6,49.8,32.0,74.0,18.4,55.0,46.6,33.4,48.7,0,1,2025-12-31
98080,98080,Q1-2025,72.9,20.0,47.1,58.6,23.9,25.3,39.3,55.1,43.7,41.7,2.3,20.9,59.9,1,0,2025-12-31
98081,98081,Q1-2025,73.7,51.2,77.5,82.0,9.6,84.9,46.9,70.9,72.7,48.1,46.2,24.4,80.3,0,1,2025-12-31
98082,98082,Q2-2025,65.8,57.2,91.4,62.9,38.4,60.8,57.0,67.0,41.3,48.5,34.5,19.7,67.7,1,0,2025-12-31
98083,98083,H2-2025,60.2,42.3,82.1,59.0,38.5,36.9,56.9,59.9,10.8,41.6,21.0,40.4,40.7,0,0,2025-12-31
98084,98084,H1-2025,58.6,25.4,66.8,47.7,59.0,76.3,62.3,58.7,37.3,44.6,17.3,41.3,69.2,0,0,2025-12-31
98085,98085,Q2-2025,50.4,33.3,82.9,59.6,37.6,65.9,34.3,84.8,40.2,46.6,25.6,21.1,51.6,0,0,2025-12-31
98086,98086,H1-2025,87.2,65.4,78.2,46.1,57.8,44.6,83.6,68.8,32.8,48.3,40.4,25.0,62.9,0,0,2025-12-31
98087,98087,Q1-2025,45.7,54.7,91.0,60.4,40.2,46.1,42.3,85.9,45.5,57.9,32.9,34.2,89.2,0,0,2025-12-31
98088,98088,Q1-2025,45.3,40.1,94.8,71.3,18.8,47.1,57.7,65.0,51.0,61.8,45.3,49.3,66.3,0,1,2025-12-31
98089,98089,Q1-2025,38.3,28.5,90.2,66.5,42.9,75.8,91.4,53.8,43.5,57.2,50.7,28.7,79.7,0,1,2025-12-31
98090,98090,Q4-2025,48.4,17.9,69.5,73.8,25.0,41.0,26.4,73.2,39.5,66.2,2.1,27.0,48.7,0,1,2025-12-31
98091,98091,H2-2025,58.1,15.8,57.7,58.0,39.8,46.6,68.2,57.7,12.0,43.0,23.2,15.7,54.1,0,0,2025-12-31
98092,98092,Q2-2025,63.1,41.1,78.0,67.2,26.4,45.0,48.8,66.3,53.4,57.3,12.8,45.6,58.1,0,1,2025-12-31
98093,98093,H1-2025,35.8,67.7,68.1,57.8,40.9,32.3,55.3,60.9,26.9,50.2,35.6,49.5,66.6,0,0,2025-12-31
98094,98094,Q1-2025,67.4,61.8,94.4,63.9,35.5,47.0,48.3,90.8,29.8,55.1,44.9,15.4,74.2,0,0,2025-12-31
98095,98095,Q2-2025,75.6,53.6,78.0,55.0,55.6,65.0,64.3,74.7,12.2,44.3,50.0,13.6,73.8,0,0,2025-12-31
98096,98096,H1-2025,91.3,11.2,19.9,25.9,73.4,43.3,22.1,20.2,-5.5,28.7,14.1,28.5,35.4,1,0,2025-12-31
98097,98097,Q2-2025,76.1,44.2,68.1,66.2,44.8,67.6,73.4,72.6,65.7,55.0,32.6,52.1,47.4,0,1,2025-12-31
98098,98098,Q1-2025,62.4,21.4,59.0,48.7,53.0,28.7,31.3,49.2,-6.6,45.4,33.6,19.8,60.0,0,0,2025-12-31
98099,98099,Q1-2025,48.0,52.9,95.1,78.3,11.2,42.0,39.2,80.3,15.6,61.7,23.4,70.3,56.6,0,1,2025-12-31
98100,98100,Q2-2025,91.5,92.6,98.9,64.5,38.6,46.5,88.0,67.1,-1.6,64.3,58.3,42.5,93.7,0,0,2025-12-31
98101,98101,Q1-2025,53.2,25.8,72.6,55.9,53.8,37.9,82.4,69.9,45.8,51.2,25.7,26.3,56.6,0,0,2025-12-31
98102,98102,Q4-2025,32.3,64.6,67.7,82.6,22.1,62.2,86.3,65.5,40.0,72.0,36.1,-5.9,50.8,0,1,2025-12-31
98103,98103,Q2-2025,65.6,60.9,95.3,54.8,53.5,41.0,93.7,76.9,18.4,49.4,44.9,1.2,61.9,0,0,2025-12-31
98104,98104,Q1-2025,59.9,34.1,74.2,62.8,36.8,55.6,47.9,64.8,36.7,51.7,22.1,29.2,74.0,0,0,2025-12-31
98105,98105,H2-2025,53.9,47.2,93.3,68.1,28.6,68.2,13.4,89.9,63.9,53.2,31.3,25.2,57.5,0,1,2025-12-31
98106,98106,Q3-2025,33.7,4.6,70.9,69.6,28.8,44.2,68.8,33.2,3.0,38.1,17.3,23.6,69.3,1,1,2025-12-31
98107,98107,Q3-2025,77.9,78.2,99.7,66.2,35.2,50.4,77.7,74.6,42.8,63.0,25.9,48.7,64.3,1,1,2025-12-31
98108,98108,Q3-2025,55.4,36.1,80.7,71.1,36.2,60.1,31.5,47.2,52.9,54.8,38.9,31.3,61.6,0,1,2025-12-31
98109,98109,H1-2025,78.4,62.1,83.7,62.2,35.0,63.7,63.0,74.9,22.7,56.6,31.5,45.6,57.6,0,0,2025-12-31
98110,98110,H1-2025,62.4,20.8,58.4,50.0,55.0,31.0,61.2,59.4,25.2,53.1,18.8,42.1,45.9,0,0,2025-12-31
98111,98111,Q2-2025,73.8,12.4,38.6,49.8,50.5,70.2,78.8,55.2,6.8,34.7,14.5,30.4,41.0,0,0,2025-12-31
98112,98112,Q1-2025,65.7,74.9,90.8,75.3,32.5,65.7,38.5,73.4,52.5,59.3,58.4,36.1,73.8,0,1,2025-12-31
98113,98113,Q3-2025,39.0,40.7,98.3,68.8,27.7,36.6,56.6,69.9,43.1,49.9,24.4,40.5,55.3,0,1,2025-12-31
98114,98114,Q4-2025,91.7,22.1,30.4,25.5,79.2,46.2,57.5,33.9,32.9,6.4,21.5,28.6,27.7,0,0,2025-12-31
98115,98115,Q2-2025,53.4,8.1,54.7,40.1,51.3,44.3,0.0,41.6,9.2,42.4,12.7,-15.0,54.8,0,0,2025-12-31
98116,98116,Q2-2025,58.1,91.5,66.6,49.6,47.7,32.5,46.3,62.2,24.2,54.7,54.4,62.7,57.8,0,0,2025-12-31
98117,98117,Q2-2025,49.4,52.1,97.3,75.7,21.2,67.1,90.1,85.2,23.7,67.8,37.5,35.6,63.4,0,1,2025-12-31
98118,98118,H1-2025,87.0,52.2,65.2,31.1,64.6,58.4,0.0,80.1,23.4,12.4,54.9,46.9,59.6,0,0,2025-12-31
98119,98119,Q1-2025,60.9,52.6,91.7,86.8,18.2,77.3,50.2,95.6,38.5,78.1,45.3,43.1,56.9,0,1,2025-12-31
98120,98120,Q3-2025,52.3,43.3,91.0,56.0,49.6,30.7,86.6,55.3,-0.1,40.4,37.5,34.9,77.6,0,0,2025-12-31
98121,98121,H1-2025,44.7,23.8,79.1,58.6,40.5,58.5,19.5,78.9,37.2,54.2,4.8,38.9,53.0,0,0,2025-12-31
98122,98122,H2-2025,78.4,51.3,72.9,62.5,37.3,20.6,68.4,68.4,17.3,51.0,48.8,24.4,67.5,0,0,2025-12-31
98123,98123,Q3-2025,73.1,31.9,58.8,59.5,40.4,67.9,18.2,58.6,28.3,23.6,30.9,15.2,62.5,0,0,2025-12-31
98124,98124,H1-2025,29.7,13.6,83.9,82.8,30.7,44.6,53.5,70.7,57.7,60.3,16.2,60.8,63.5,0,1,2025-12-31
98125,98125,H1-2025,51.4,31.5,80.1,53.9,33.6,36.7,60.3,61.2,34.6,27.5,27.9,24.3,50.4,0,0,2025-12-31
98126,98126,H2-2025,51.5,46.1,94.6,62.7,32.5,29.5,53.7,64.8,32.4,35.1,23.5,19.1,45.2,0,0,2025-12-31
98127,98127,Q3-2025,72.7,44.4,71.7,51.1,57.9,68.2,40.8,73.9,12.6,49.9,52.6,39.5,59.7,0,0,2025-12-31
98128,98128,H2-2025,81.3,26.3,45.0,38.8,62.3,43.3,53.3,52.8,19.9,39.1,27.4,42.6,50.0,0,0,2025-12-31
98129,98129,H1-2025,81.6,33.4,51.8,46.3,51.5,61.0,39.7,49.0,17.9,41.7,47.2,58.7,55.9,0,0,2025-12-31
98130,98130,Q1-2025,56.2,30.0,73.8,49.9,44.5,18.0,37.3,67.7,45.8,44.9,9.8,50.3,79.9,0,0,2025-12-31
98131,98131,H1-2025,54.3,24.1,69.8,50.0,45.5,70.9,56.0,83.3,19.3,53.4,11.9,30.2,51.5,0,0,2025-12-31
98132,98132,H1-2025,65.1,42.8,77.7,71.0,33.7,73.0,25.1,63.4,46.7,54.6,42.4,16.9,68.7,0,1,2025-12-31
98133,98133,Q1-2025,47.4,46.0,98.6,61.5,33.0,43.2,53.2,92.2,32.9,62.2,21.8,41.8,56.2,0,0,2025-12-31
98134,98134,H1-2025,73.3,31.9,58.6,63.5,25.2,63.2,62.2,62.8,8.8,40.1,15.4,50.4,42.7,0,0,2025-12-31
98135,98135,Q4-2025,45.7,32.4,86.7,67.4,30.8,41.6,64.2,74.6,40.7,56.4,58.1,46.2,53.0,0,1,2025-12-31
98136,98136,H1-2025,83.1,61.5,78.4,72.5,21.2,45.9,67.1,88.0,31.9,67.5,43.9,20.0,50.3,0,1,2025-12-31
98137,98137,Q4-2025,56.7,63.3,93.4,65.1,35.1,41.0,73.1,83.6,29.9,70.7,36.5,35.6,62.6,0,1,2025-12-31
98138,98138,Q4-2025,64.1,20.8,56.7,50.5,48.8,47.5,75.1,59.1,15.5,36.8,27.0,22.6,47.0,0,0,2025-12-31
98139,98139,Q3-2025,51.1,58.4,92.7,68.3,32.3,56.7,78.1,79.1,35.1,49.6,41.9,24.0,52.7,0,1,2025-12-31
98140,98140,Q1-2025,78.9,37.6,58.7,56.3,48.3,56.8,35.1,74.0,5.9,39.9,60.8,53.5,46.7,0,0,2025-12-31
98141,98141,Q3-2025,78.6,43.8,65.2,52.7,55.7,33.8,72.3,61.1,2.4,52.5,34.2,24.4,36.7,0,0,2025-12-31
98142,98142,Q1-2025,73.0,80.5,92.5,79.3,19.9,70.9,52.7,82.9,54.6,69.8,37.1,45.9,76.6,0,1,2025-12-31
98143,98143,Q1-2025,83.3,78.3,95.0,66.2,33.2,44.5,50.6,79.6,38.1,49.7,64.4,28.4,58.0,0,1,2025-12-31
98144,98144,Q2-2025,76.6,34.7,58.1,49.5,58.4,48.9,14.9,64.6,-0.7,30.2,17.6,24.4,35.8,0,0,2025-12-31
98145,98145,H2-2025,36.9,51.3,85.6,64.3,37.8,57.6,70.0,73.1,47.8,61.8,18.3,47.3,60.6,0,0,2025-12-31
98146,98146,Q2-2025,57.4,26.6,69.2,72.1,22.5,70.5,63.2,56.1,51.5,66.0,18.3,11.0,52.3,0,1,2025-12-31
98147,98147,Q1-2025,52.0,55.2,96.8,73.0,29.6,40.7,57.0,68.9,28.9,49.8,46.0,64.0,74.7,0,1,2025-12-31
98148,98148,Q3-2025,56.4,25.5,69.1,59.9,45.1,56.5,33.1,49.6,17.2,42.8,0.0,28.4,55.8,0,0,2025-12-31
98149,98149,Q3-2025,12.8,58.2,54.6,48.6,50.4,39.8,51.8,58.2,35.1,44.3,32.3,31.4,76.0,0,0,2025-12-31
98150,98150,H2-2025,51.3,37.5,86.2,75.7,30.6,65.4,61.5,80.3,50.4,56.6,42.5,24.7,45.7,0,1,2025-12-31
98151,98151,Q2-2025,70.6,53.7,83.1,59.8,39.7,41.2,56.7,77.7,50.3,55.1,26.5,41.9,55.5,0,0,2025-12-31
98152,98152,Q3-2025,91.8,31.2,39.4,48.0,46.9,50.5,84.9,49.8,0.1,35.6,31.7,13.5,29.4,0,0,2025-12-31
98153,98153,Q4-2025,100.0,48.8,48.8,49.7,35.1,61.7,74.7,44.7,23.9,45.5,24.1,36.2,65.4,0,0,2025-12-31
98154,98154,Q1-2025,87.8,69.8,82.0,68.2,27.8,48.5,87.9,63.2,38.7,45.4,68.2,24.4,50.0,0,1,2025-12-31
98155,98155,Q4-2025,63.5,12.0,48.5,40.2,70.3,46.2,20.0,48.5,9.7,33.1,12.5,76.0,49.0,0,0,2025-12-31
98156,98156,H2-2025,72.4,21.7,49.3,34.5,72.1,45.1,44.4,38.2,30.1,16.0,44.1,11.7,44.3,1,0,2025-12-31
98157,98157,H1-2025,79.6,40.6,61.0,60.6,32.8,71.5,83.1,60.5,57.5,47.4,18.2,46.8,59.8,0,0,2025-12-31
98158,98158,H1-2025,76.5,69.1,92.6,77.7,14.6,68.8,55.4,92.8,45.8,66.3,48.3,58.2,76.0,0,1,2025-12-31
98159,98159,Q4-2025,78.8,51.8,73.0,64.6,31.8,35.0,42.0,67.0,40.3,56.2,49.4,45.2,54.8,0,0,2025-12-31
98160,98160,Q1-2025,61.8,43.8,82.0,78.0,18.2,76.1,41.7,63.0,76.0,50.1,35.9,50.0,65.5,0,1,2025-12-31
98161,98161,Q4-2025,56.6,15.3,58.7,61.7,29.9,46.4,31.3,49.3,31.4,45.7,18.7,40.9,33.8,1,0,2025-12-31
98162,98162,Q2-2025,41.1,70.1,71.0,59.3,36.1,58.2,81.6,60.7,100.0,35.8,48.0,78.6,87.2,0,0,2025-12-31
98163,98163,H1-2025,55.2,26.6,71.4,69.1,27.6,94.7,54.6,59.0,28.0,57.3,0.8,27.3,44.0,0,1,2025-12-31
98164,98164,Q3-2025,52.4,33.7,81.3,62.5,38.8,36.9,69.7,66.7,32.4,58.8,39.9,45.7,51.9,0,0,2025-12-31
98165,98165,Q4-2025,44.3,48.4,95.9,73.0,27.5,40.8,99.3,67.9,53.9,67.1,46.4,33.7,79.5,0,1,2025-12-31
98166,98166,Q1-2025,52.2,70.7,81.5,37.1,61.8,45.4,48.1,89.1,32.2,35.9,62.1,19.5,70.9,0,0,2025-12-31
98167,98167,H1-2025,78.9,39.4,60.5,63.6,24.6,61.6,52.4,69.9,34.3,69.8,21.5,65.6,73.1,0,0,2025-12-31
98168,98168,Q4-2025,43.4,41.9,98.5,60.9,37.8,46.6,77.4,72.3,30.1,49.3,29.1,26.1,66.7,0,0,2025-12-31
98169,98169,H1-2025,74.3,47.9,73.6,77.9,15.9,77.2,63.1,82.7,47.0,64.3,24.7,38.0,64.7,0,1,2025-12-31
98170,98170,H1-2025,52.9,18.1,65.2,63.8,33.8,46.9,58.4,44.2,28.4,49.4,23.8,66.3,70.0,0,0,2025-12-31
98171,98171,H1-2025,35.1,55.2,79.9,32.6,65.2,30.9,78.1,56.1,-13.9,13.7,44.0,16.2,59.0,0,0,2025-12-31
98172,98172,Q3-2025,78.4,46.6,68.2,67.5,37.0,58.3,45.3,70.0,35.0,51.8,29.2,37.9,71.9,0,1,2025-12-31
