event_id,user_id,event_type,event_date,impact_score,emotional_impact,financial_impact,stress_impact,recovery_time,support_received,lesson_learned,adaptation_score,resilience_score,mindset_shift,behavioral_change,risk_taken,outcome_effect,long_term_effect,recorded_at
78420,78420,Bereavement,2023-01-29,37.6,35.4,14.6,28.9,37.0,61.2,42.5,46.7,55.7,7.1,48.8,20.8,35.0,36.3,2023-03-23
78421,78421,Investment Win,2022-10-15,-25.5,34.6,-1.6,26.5,23.0,94.8,44.0,50.6,48.7,17.7,88.9,0.0,18.4,33.1,2022-12-24
78422,78422,Financial Loss,2023-11-28,-0.1,0.0,12.3,1.8,5.0,82.2,57.7,35.7,40.9,0.0,28.5,37.8,-0.4,7.6,2023-11-30
78423,78423,Recovery,2022-03-16,-27.3,30.5,-25.6,27.8,16.0,52.7,60.0,38.0,59.5,44.6,50.2,11.4,4.1,-2.6,2022-04-14
78424,78424,Retirement,2023-01-08,-44.9,38.5,-8.1,42.3,27.0,64.3,74.1,50.5,61.6,25.9,50.7,28.5,-10.1,14.5,2023-01-12
78425,78425,Investment Win,2022-03-08,9.7,2.6,27.0,0.0,8.0,42.5,99.6,44.3,66.3,29.2,95.4,10.0,9.3,42.7,2022-05-13
78426,78426,Spiritual Awakening,2023-08-11,2.4,10.4,-23.5,0.0,5.0,78.3,38.3,34.8,45.1,46.4,53.7,20.6,20.2,21.1,2023-11-03
78427,78427,Divorce,2025-05-19,68.0,63.4,5.3,50.7,52.0,45.7,15.1,30.9,19.9,33.6,22.0,59.6,58.8,42.6,2025-07-18
78428,78428,Retirement,2024-01-12,-21.5,39.8,5.6,25.3,13.0,100.0,36.0,29.3,40.7,33.6,51.1,44.9,26.5,32.9,2024-03-17
78429,78429,Education Milestone,2024-10-09,54.6,69.1,-17.2,38.5,47.0,4.8,76.5,14.9,60.3,49.1,53.5,34.7,29.7,39.8,2024-11-28
78430,78430,Education Milestone,2022-05-19,20.3,1.4,-25.1,20.7,11.0,91.0,66.4,35.7,23.9,65.7,55.6,31.1,26.4,35.1,2022-07-31
78431,78431,Childbirth,2024-12-13,8.9,0.0,-49.2,5.2,3.0,56.2,12.5,34.9,50.8,50.1,48.2,57.5,-1.5,1.2,2025-01-06
78432,78432,Childbirth,2025-08-11,15.4,13.1,43.0,26.9,13.0,45.3,46.5,26.6,38.8,29.5,38.9,0.0,17.8,27.6,2025-10-07
78433,78433,Job Change,2023-06-10,23.1,23.7,2.5,38.6,17.0,29.4,48.1,38.1,42.6,14.1,60.3,26.3,28.4,26.6,2023-06-16
78434,78434,Illness,2024-12-25,13.5,28.0,18.6,9.4,6.0,63.8,56.7,41.2,45.2,30.8,21.3,67.4,12.9,14.4,2025-03-23
78435,78435,Relocation,2025-09-22,-17.6,0.0,42.0,6.3,3.0,80.6,61.2,51.3,59.7,24.2,22.2,39.6,3.2,27.6,2025-11-29
78436,78436,Travel,2022-05-29,-7.5,10.4,-27.2,9.3,4.0,35.3,65.0,60.0,49.6,67.6,59.1,33.4,25.1,33.7,2022-06-23
78437,78437,Bereavement,2023-01-07,-1.2,19.7,-13.3,12.9,0.0,27.2,54.6,49.8,29.6,24.1,73.8,47.7,36.2,49.5,2023-03-25
78438,78438,Childbirth,2025-10-23,-30.4,48.2,-17.6,36.1,13.0,45.6,21.2,40.4,54.7,30.7,68.1,25.5,19.7,23.6,2026-01-11
78439,78439,Spiritual Awakening,2022-08-06,-38.1,10.8,31.6,30.0,43.0,75.3,29.2,21.0,39.9,16.8,31.0,13.2,-14.3,-3.5,2022-08-19
78440,78440,Education Milestone,2023-01-18,23.5,22.3,-8.7,31.9,7.0,45.6,46.2,56.6,81.6,32.1,53.6,41.7,30.8,36.1,2023-03-20
78441,78441,Illness,2025-10-17,14.8,11.3,20.9,33.5,0.0,71.1,69.9,14.7,28.6,40.2,64.4,54.7,0.9,25.2,2025-11-11
78442,78442,Layoff,2025-02-10,36.5,42.0,15.6,32.8,45.0,64.2,57.1,23.6,15.6,12.6,61.4,36.3,33.9,51.6,2025-03-03
78443,78443,Illness,2024-06-22,10.5,13.8,-19.6,5.3,0.0,94.8,45.9,46.6,55.2,48.4,48.4,59.9,42.6,30.1,2024-08-09
78444,78444,Retirement,2025-03-13,-36.3,25.6,-18.3,33.8,18.0,17.0,74.6,53.3,53.7,47.5,78.7,14.9,19.1,51.0,2025-04-09
78445,78445,Job Change,2024-01-25,3.8,0.0,-30.5,9.5,0.0,57.0,59.1,42.6,46.4,25.7,33.4,27.4,16.5,28.7,2024-03-15
78446,78446,Investment Win,2022-12-01,70.8,49.8,2.8,56.2,68.0,68.1,34.9,22.6,27.6,46.3,32.7,68.5,38.7,28.1,2023-01-10
78447,78447,Spiritual Awakening,2023-07-08,8.7,0.0,-41.1,1.5,0.0,71.5,21.3,39.5,50.9,11.9,96.9,28.4,29.4,18.3,2023-07-24
78448,78448,Financial Loss,2022-03-29,12.8,7.2,49.8,18.5,1.0,70.4,38.7,29.4,9.7,38.6,61.1,52.3,44.9,27.9,2022-06-25
78449,78449,Investment Win,2025-11-07,8.3,1.4,-11.4,12.5,1.0,54.3,56.1,58.6,64.2,50.4,46.1,26.8,44.6,64.4,2026-01-27
78450,78450,Layoff,2024-07-23,47.0,51.1,-19.0,33.6,35.0,63.7,36.8,53.4,45.5,54.5,42.3,37.1,66.1,52.6,2024-07-28
78451,78451,Financial Loss,2024-08-13,22.1,26.2,-12.9,19.3,15.0,26.3,2.1,9.2,1.5,37.0,53.2,30.1,25.5,19.1,2024-10-05
78452,78452,Divorce,2024-11-10,-12.6,31.7,-20.8,0.0,15.0,29.5,13.5,21.6,27.4,27.0,53.3,57.5,6.5,9.5,2024-12-31
78453,78453,Retirement,2024-02-11,36.0,51.4,28.9,21.8,43.0,67.4,73.5,57.6,56.5,50.7,47.3,0.8,67.5,53.8,2024-04-19
78454,78454,Relocation,2024-05-14,-30.7,37.6,-34.6,29.0,20.0,0.6,14.3,19.8,36.7,42.3,55.6,7.0,12.9,19.1,2024-08-10
78455,78455,Childbirth,2025-03-02,-8.5,19.5,17.1,2.4,7.0,62.7,50.3,35.9,39.4,46.9,83.1,49.4,0.6,3.7,2025-03-21
78456,78456,Childbirth,2024-10-25,7.5,4.9,22.6,5.9,1.0,7.7,76.1,52.9,46.9,27.7,69.3,43.8,49.5,65.1,2025-01-18
78457,78457,Recovery,2024-12-18,1.8,5.8,-8.3,0.0,0.0,56.7,60.8,52.8,60.0,37.6,48.6,45.4,23.4,30.9,2025-01-12
78458,78458,Retirement,2024-05-24,5.6,0.0,44.2,4.0,16.0,54.7,33.8,33.1,40.1,44.8,32.5,51.5,29.0,33.9,2024-07-22
78459,78459,Financial Loss,2024-05-06,-14.0,3.8,-2.1,15.9,0.0,26.0,43.1,48.9,59.2,63.1,59.1,26.1,17.3,22.1,2024-06-20
78460,78460,Retirement,2022-10-14,47.4,57.8,20.4,18.9,50.0,75.0,38.6,45.8,46.1,37.6,60.6,52.6,26.9,32.0,2022-11-14
78461,78461,Financial Loss,2024-03-11,40.4,39.2,21.1,38.9,18.0,79.1,22.1,36.6,46.6,34.5,30.6,36.9,22.0,25.3,2024-05-20
78462,78462,Investment Win,2025-08-22,67.4,71.0,-22.1,47.8,55.0,5.5,79.6,57.3,69.9,67.1,19.7,58.9,74.6,96.5,2025-10-27
78463,78463,Accident,2023-07-12,-27.4,37.6,1.6,19.1,20.0,35.5,50.3,24.1,39.2,34.8,37.2,53.8,2.7,13.4,2023-07-31
78464,78464,Divorce,2023-09-25,-15.1,16.1,4.4,12.0,0.0,63.1,77.0,75.3,60.3,34.5,65.8,36.1,24.7,41.0,2023-12-18
78465,78465,Marriage,2025-06-22,26.5,36.8,15.7,20.4,18.0,53.3,17.3,2.0,16.8,18.9,55.6,20.5,29.2,-2.6,2025-09-18
78466,78466,Illness,2022-08-12,20.2,18.1,34.0,18.7,17.0,34.3,44.5,82.8,82.0,40.6,97.2,5.9,64.5,70.3,2022-09-19
78467,78467,Financial Loss,2022-06-12,3.5,3.5,19.4,0.0,11.0,4.9,25.1,5.0,0.0,0.0,47.2,17.8,-3.6,7.4,2022-06-20
78468,78468,Reconciliation,2022-03-10,29.1,16.1,-33.3,31.3,18.0,69.5,54.0,29.7,19.4,19.6,47.2,50.2,20.6,19.9,2022-04-18
78469,78469,Financial Loss,2023-07-13,-4.4,4.0,-8.4,0.0,9.0,34.8,63.6,38.4,44.3,13.2,41.6,0.0,9.6,8.0,2023-08-21
78470,78470,Childbirth,2022-08-03,-11.6,2.9,6.6,0.7,6.0,99.0,74.7,44.7,61.5,43.9,42.7,36.5,22.1,42.3,2022-09-02
78471,78471,Accident,2024-08-06,46.1,34.6,34.1,33.2,27.0,53.0,45.8,58.7,61.9,27.7,51.7,62.8,32.0,32.5,2024-09-26
78472,78472,Illness,2022-01-01,44.0,60.5,-3.1,25.4,40.0,40.4,70.3,59.8,58.8,21.8,59.3,26.4,25.0,15.8,2022-02-28
78473,78473,Childbirth,2023-07-29,-60.7,49.8,0.3,40.5,48.0,38.9,65.2,18.3,29.0,51.3,59.2,25.1,-8.8,31.7,2023-08-24
78474,78474,Reconciliation,2025-09-17,11.0,1.3,38.5,12.8,1.0,29.0,50.9,38.2,40.2,19.7,63.6,35.2,16.7,35.6,2025-09-23
78475,78475,Education Milestone,2022-06-22,10.9,7.4,-53.1,15.5,4.0,33.6,81.1,61.8,62.0,74.8,57.8,62.2,45.3,61.0,2022-07-18
78476,78476,Relocation,2022-03-19,-25.4,39.7,-37.9,13.5,23.0,31.0,72.2,34.0,61.9,24.5,28.7,40.2,-2.2,9.7,2022-03-25
78477,78477,Accident,2024-09-30,-38.5,46.3,16.3,16.3,44.0,32.1,77.7,69.8,90.4,28.4,68.9,58.6,0.1,30.4,2024-11-08
78478,78478,Divorce,2022-05-02,11.9,24.2,-33.2,7.9,0.0,0.0,58.2,69.5,49.6,55.8,68.4,58.4,48.7,56.9,2022-05-21
78479,78479,Relocation,2024-10-28,-44.6,44.8,16.1,46.3,50.0,31.9,60.0,64.6,100.0,60.0,42.3,23.1,-10.1,2.9,2024-11-26
78480,78480,Job Change,2024-03-07,16.0,16.5,28.6,18.5,7.0,66.2,34.6,28.0,22.5,48.9,62.7,60.7,27.8,22.7,2024-05-08
78481,78481,Job Change,2022-06-16,-22.6,10.8,18.5,5.1,23.0,52.5,60.3,67.2,62.0,33.9,25.3,26.9,30.3,50.7,2022-08-27
78482,78482,Investment Win,2024-08-04,9.2,12.9,-6.3,0.7,2.0,27.3,29.0,26.2,22.7,23.0,44.6,18.7,21.5,36.1,2024-08-27
78483,78483,Layoff,2023-10-27,28.6,21.5,-3.6,11.9,18.0,53.6,32.5,46.3,67.8,14.0,26.0,27.1,26.3,27.6,2023-10-30
78484,78484,Marriage,2025-08-17,28.6,33.5,9.1,33.7,30.0,35.3,45.9,9.3,34.0,49.8,50.3,67.8,54.0,51.1,2025-11-06
78485,78485,Promotion,2023-06-17,6.0,10.5,9.4,9.3,6.0,63.7,66.6,71.0,81.0,38.6,29.9,61.0,34.0,50.8,2023-07-07
78486,78486,Marriage,2025-06-29,-24.3,25.9,-24.3,31.3,0.0,27.8,42.9,44.1,47.9,64.0,20.7,16.8,0.7,17.2,2025-09-04
78487,78487,Investment Win,2022-01-30,-25.9,30.2,5.1,34.4,36.0,11.6,17.4,47.9,72.0,30.7,59.3,57.1,0.2,-5.5,2022-02-04
78488,78488,Education Milestone,2022-02-09,-3.0,0.0,-36.1,7.0,10.0,86.5,75.3,59.7,40.1,52.4,39.4,11.8,29.5,43.5,2022-03-23
78489,78489,Promotion,2024-01-13,3.0,17.7,23.8,0.8,8.0,38.5,68.1,44.3,45.0,68.2,31.0,47.9,9.1,34.0,2024-02-07
78490,78490,Illness,2024-03-26,14.7,27.1,8.7,4.0,0.0,58.9,47.1,8.7,17.7,39.4,55.3,34.0,18.0,27.7,2024-05-09
78491,78491,Marriage,2022-05-26,-18.7,11.0,18.9,25.1,14.0,67.0,62.5,37.2,44.8,55.3,15.3,58.1,8.5,7.8,2022-07-07
78492,78492,Recovery,2025-12-09,50.6,47.3,17.2,25.5,32.0,53.7,48.9,34.5,53.4,30.6,40.0,28.8,60.2,46.4,2026-02-18
78493,78493,Travel,2023-08-09,48.5,32.3,7.3,34.4,61.0,55.8,80.6,53.0,41.2,23.5,82.7,58.3,32.8,50.3,2023-08-19
78494,78494,Illness,2023-01-13,48.3,47.4,-18.0,26.3,26.0,88.8,28.4,28.1,29.2,34.3,35.0,40.0,35.9,27.1,2023-02-22
78495,78495,Divorce,2023-12-26,-14.6,22.4,40.0,11.7,25.0,38.1,47.0,60.3,69.0,67.7,55.2,88.5,2.9,0.4,2024-03-22
78496,78496,Promotion,2024-10-29,70.6,87.1,80.6,44.0,51.0,51.0,49.9,60.3,63.2,75.9,35.4,22.4,74.1,90.5,2024-11-22
78497,78497,Investment Win,2023-08-16,38.4,29.9,-16.4,2.6,23.0,45.9,47.1,54.1,68.2,37.8,75.3,70.6,41.1,33.8,2023-10-23
78498,78498,Investment Win,2023-03-16,15.5,23.6,-21.3,8.8,0.0,62.9,32.5,15.0,22.9,12.4,82.2,60.6,25.0,44.4,2023-05-16
78499,78499,Travel,2024-11-04,-25.0,21.0,-3.7,0.0,25.0,78.1,38.0,65.1,66.1,34.9,100.0,0.0,20.7,15.3,2024-11-12
78500,78500,Divorce,2024-11-08,-3.1,8.0,25.9,19.2,3.0,63.2,45.2,8.8,21.7,4.2,37.1,32.1,37.3,51.3,2025-01-08
78501,78501,Marriage,2025-10-10,-24.4,23.4,-2.1,5.4,3.0,38.8,39.5,36.3,33.5,25.7,45.4,21.1,19.2,22.4,2026-01-05
78502,78502,Retirement,2024-10-08,-11.3,0.0,-12.0,0.0,12.0,75.8,33.1,37.4,47.5,21.6,50.7,73.9,4.6,32.9,2024-10-13
78503,78503,Bereavement,2023-07-31,2.9,1.5,-8.1,8.8,0.0,32.9,60.6,21.6,23.6,51.4,55.4,24.4,9.7,24.7,2023-10-15
78504,78504,Retirement,2023-04-30,-24.5,9.9,-39.0,27.7,26.0,38.8,29.2,50.4,53.1,21.2,53.0,45.8,26.0,17.3,2023-05-10
78505,78505,Job Change,2024-11-05,-30.1,30.0,1.2,25.9,27.0,20.4,43.5,5.0,2.8,32.2,44.2,41.4,-18.5,-15.1,2024-11-16
78506,78506,Job Change,2023-04-09,-9.3,9.3,13.9,0.0,0.0,92.5,77.3,51.7,33.1,24.4,24.5,35.4,24.1,51.6,2023-06-12
78507,78507,Education Milestone,2023-12-31,2.5,0.0,31.4,0.0,0.0,95.4,47.3,39.0,43.5,26.1,64.6,31.2,-7.5,2.9,2024-02-12
78508,78508,Marriage,2023-03-16,8.5,0.0,-7.0,8.5,28.0,62.2,50.0,17.7,32.9,44.5,83.7,43.8,18.9,19.3,2023-04-01
78509,78509,Job Change,2023-09-08,29.1,34.9,11.5,24.9,17.0,12.9,37.2,40.1,36.3,41.3,58.7,24.9,29.0,34.0,2023-11-11
78510,78510,Investment Win,2023-05-14,21.0,23.3,9.2,9.7,13.0,38.9,63.6,50.0,30.7,4.2,59.2,38.1,33.6,35.6,2023-08-04
78511,78511,Financial Loss,2024-08-30,-8.2,11.1,52.7,6.0,9.0,43.7,43.7,60.1,45.8,34.1,38.7,43.2,38.5,42.2,2024-11-12
78512,78512,Job Change,2023-05-16,18.0,19.3,-8.4,0.0,0.0,51.4,66.1,78.8,60.2,52.1,62.5,23.1,43.8,40.7,2023-06-07
78513,78513,Education Milestone,2022-04-02,-5.9,13.2,-24.3,22.1,13.0,88.6,5.8,24.1,29.3,0.0,16.4,66.5,7.8,9.7,2022-06-21
78514,78514,Reconciliation,2025-01-31,-0.7,7.1,-0.8,2.6,14.0,58.1,72.5,17.8,17.8,40.4,79.0,21.8,5.4,35.2,2025-04-13
78515,78515,Layoff,2024-01-02,-18.7,24.8,13.6,21.9,17.0,46.3,18.0,0.0,19.0,48.6,35.0,51.4,-19.9,-6.3,2024-03-14
78516,78516,Reconciliation,2024-09-07,-27.2,14.2,28.0,12.7,32.0,15.6,51.6,29.7,39.9,0.7,43.1,15.9,-13.3,-0.2,2024-09-09
78517,78517,Promotion,2024-09-18,33.2,32.7,9.7,23.0,28.0,33.2,51.1,27.7,40.3,13.2,66.9,41.3,39.7,52.7,2024-10-31
78518,78518,Investment Win,2023-03-04,46.7,52.2,-22.7,41.5,27.0,59.3,63.8,61.8,68.5,25.2,36.1,9.0,60.1,53.7,2023-04-03
78519,78519,Promotion,2023-08-04,-16.0,5.6,-27.9,0.0,17.0,63.2,34.0,49.2,41.9,32.1,69.7,75.7,14.3,37.7,2023-08-14
78520,78520,Relocation,2025-04-16,-20.5,8.0,38.9,11.7,22.0,28.3,31.5,17.8,30.4,27.4,58.1,35.5,-9.6,-2.5,2025-06-12
78521,78521,Illness,2023-12-10,30.0,12.6,7.9,31.0,27.0,47.7,39.9,37.0,22.4,38.1,52.4,16.6,35.1,51.2,2024-03-04
78522,78522,Divorce,2023-04-14,19.5,37.6,-19.0,13.2,0.0,38.4,82.9,45.4,53.7,57.4,65.6,40.0,40.9,40.4,2023-06-07
78523,78523,Divorce,2025-07-02,-50.5,42.7,-19.6,35.7,47.0,72.7,71.3,50.1,59.3,17.0,77.9,48.5,11.0,10.7,2025-07-16
78524,78524,Layoff,2024-07-10,4.7,0.0,-33.2,0.0,1.0,61.7,63.9,34.4,55.4,15.2,24.3,31.6,1.3,27.7,2024-09-03
78525,78525,Education Milestone,2025-10-10,31.8,40.0,40.2,11.0,24.0,47.0,39.3,54.9,62.8,28.0,41.7,29.0,33.9,45.3,2025-12-11
78526,78526,Divorce,2022-01-01,-19.4,23.0,27.4,18.1,0.0,37.8,40.7,62.5,42.0,39.9,84.8,34.2,22.2,8.3,2022-01-10
78527,78527,Retirement,2025-02-28,7.3,0.0,17.9,7.6,0.0,32.9,38.0,49.9,42.7,17.6,49.0,64.9,25.8,27.0,2025-03-24
78528,78528,Job Change,2023-07-05,23.1,13.5,-30.0,27.3,19.0,61.8,26.3,44.9,39.0,16.5,58.8,44.2,29.3,30.3,2023-09-16
78529,78529,Recovery,2025-06-15,26.4,36.0,-17.2,5.5,25.0,45.3,72.3,22.7,36.5,70.7,32.3,33.1,22.9,43.8,2025-07-10
78530,78530,Divorce,2022-02-22,3.9,0.7,17.7,17.5,0.0,33.4,35.4,50.8,44.8,41.4,47.2,70.0,54.7,54.0,2022-04-04
78531,78531,Relocation,2023-01-05,23.5,31.0,-5.9,28.2,7.0,55.7,67.4,62.5,61.7,25.8,23.2,54.3,19.9,21.8,2023-02-15
78532,78532,Layoff,2025-09-28,29.7,21.9,-51.8,34.1,21.0,34.0,48.8,28.9,70.7,0.0,75.3,9.1,13.7,20.9,2025-11-24
78533,78533,Travel,2023-11-12,8.2,24.9,-6.4,0.0,1.0,51.7,89.0,41.4,41.4,18.4,65.0,34.3,10.7,25.0,2024-02-01
78534,78534,Financial Loss,2023-07-20,39.8,29.7,2.6,27.3,25.0,21.4,54.9,66.0,51.8,49.7,56.1,71.8,34.5,36.5,2023-10-04
78535,78535,Marriage,2024-06-03,-30.9,18.5,9.3,21.8,19.0,21.4,48.9,42.9,32.8,31.0,63.3,41.8,-0.4,14.7,2024-08-05
78536,78536,Financial Loss,2023-05-19,1.4,4.1,6.0,10.6,3.0,62.5,46.1,23.8,24.5,50.5,61.8,58.0,2.0,15.6,2023-06-09
78537,78537,Financial Loss,2023-01-30,-11.2,14.5,-25.5,2.4,4.0,56.6,66.4,51.7,62.9,45.9,22.8,39.0,14.5,22.8,2023-02-16
78538,78538,Relocation,2023-07-14,-20.3,24.6,20.9,17.4,1.0,31.2,45.4,31.5,38.3,42.7,57.7,32.2,13.3,31.3,2023-08-31
78539,78539,Travel,2025-02-01,30.2,39.1,-21.5,38.5,28.0,32.1,71.6,74.2,76.2,70.3,88.2,58.5,52.6,77.1,2025-02-09
78540,78540,Retirement,2022-10-26,-51.6,67.5,50.5,23.8,37.0,54.9,71.4,73.4,73.6,36.0,25.4,61.8,13.7,38.2,2023-01-04
78541,78541,Childbirth,2023-05-29,-18.7,14.2,-3.2,15.1,7.0,51.3,32.3,42.0,53.2,49.2,48.4,8.8,4.6,5.7,2023-07-10
78542,78542,Bereavement,2023-04-06,-18.9,23.4,-30.6,0.0,1.0,49.4,57.9,57.0,34.5,35.0,51.7,0.0,27.1,41.5,2023-05-10
78543,78543,Spiritual Awakening,2022-03-24,-20.6,57.4,57.1,0.6,9.0,55.7,62.1,37.0,44.4,23.5,67.4,0.0,-3.4,13.1,2022-03-29
78544,78544,Reconciliation,2022-11-20,14.1,5.2,-15.3,22.0,19.0,35.0,55.6,52.7,63.8,47.8,51.3,71.6,52.0,30.9,2023-01-06
78545,78545,Recovery,2023-12-21,9.6,1.6,19.3,24.3,0.0,67.2,35.3,56.1,57.7,40.6,80.7,34.5,35.6,32.2,2024-03-09
78546,78546,Promotion,2022-03-03,47.8,47.6,12.7,21.7,33.0,60.5,78.5,47.3,42.5,18.4,67.2,36.3,43.8,45.4,2022-05-26
78547,78547,Recovery,2024-11-05,21.3,5.4,-7.3,28.1,7.0,36.6,66.9,40.7,40.6,61.4,76.0,59.5,45.0,78.1,2024-12-25
78548,78548,Accident,2023-02-23,-43.1,48.5,14.2,39.7,35.0,9.2,59.9,28.7,50.1,21.7,61.5,60.5,-2.1,12.7,2023-02-27
78549,78549,Job Change,2023-09-12,45.7,36.0,17.7,39.4,35.0,65.8,39.4,57.7,45.7,15.6,39.4,71.8,44.6,40.7,2023-11-26
78550,78550,Accident,2024-01-26,-1.6,0.0,0.5,3.1,10.0,62.2,48.6,38.5,57.7,15.7,82.3,38.7,21.2,36.8,2024-02-08
78551,78551,Job Change,2024-07-06,-33.7,50.9,8.8,0.4,28.0,39.4,65.3,35.9,50.0,58.2,40.9,20.2,19.8,31.6,2024-09-20
78552,78552,Job Change,2022-11-18,-21.4,22.5,7.6,9.4,3.0,36.6,51.6,34.1,46.3,20.2,42.2,56.9,-1.0,6.9,2023-01-14
78553,78553,Layoff,2024-11-14,14.2,0.0,13.1,11.0,20.0,46.6,38.6,25.5,30.5,39.9,34.4,19.7,31.5,28.3,2025-01-04
78554,78554,Education Milestone,2022-06-17,-19.6,17.1,-30.3,23.6,13.0,68.1,41.8,26.2,39.9,32.4,67.2,18.6,-18.5,-8.2,2022-08-26
78555,78555,Retirement,2024-06-13,27.7,28.4,11.6,13.7,35.0,77.3,88.1,51.3,64.9,22.7,63.9,39.4,43.5,56.8,2024-06-15
78556,78556,Job Change,2025-05-07,-12.8,11.8,-2.6,13.0,8.0,52.7,52.9,18.5,37.6,63.5,66.8,23.6,7.0,35.3,2025-06-16
78557,78557,Childbirth,2024-10-16,6.5,0.0,17.5,0.0,7.0,13.5,52.2,38.1,34.6,50.9,49.7,61.9,19.0,30.2,2024-12-16
78558,78558,Investment Win,2025-03-31,4.3,0.0,-47.2,0.0,22.0,66.8,76.4,36.3,44.1,47.4,35.7,33.7,34.1,42.1,2025-06-22
78559,78559,Retirement,2025-08-28,-1.3,0.0,9.2,0.0,3.0,38.6,40.0,34.6,44.6,24.6,0.0,74.8,4.2,24.7,2025-10-31
78560,78560,Job Change,2024-12-05,37.9,41.3,12.4,38.0,32.0,50.5,7.2,27.6,45.4,21.8,47.8,15.8,18.2,20.2,2024-12-19
78561,78561,Job Change,2022-12-18,36.9,40.9,-12.1,28.3,51.0,20.6,56.4,39.4,57.7,53.5,73.2,55.8,43.0,44.7,2023-02-25
78562,78562,Divorce,2025-06-05,-25.1,12.7,52.7,29.3,31.0,80.8,57.2,30.8,48.6,21.1,48.7,64.0,0.2,6.0,2025-06-22
78563,78563,Investment Win,2025-05-18,-1.7,2.5,-13.9,14.4,0.0,38.7,56.1,61.0,29.5,32.4,48.2,20.6,36.8,40.2,2025-07-27
78564,78564,Accident,2022-04-11,-47.2,47.1,-17.3,31.0,51.0,70.0,64.0,61.5,64.5,55.2,67.8,47.3,5.7,7.6,2022-07-03
78565,78565,Marriage,2025-07-22,14.4,25.6,-41.3,5.9,15.0,30.5,40.4,27.5,48.2,0.0,60.2,50.9,46.0,58.3,2025-08-06
78566,78566,Childbirth,2024-06-15,1.3,0.9,36.2,0.0,0.0,56.5,67.4,60.4,58.1,66.4,72.6,10.7,20.6,18.3,2024-08-21
78567,78567,Investment Win,2022-08-01,12.7,14.6,-13.9,12.0,5.0,62.3,56.0,41.9,46.3,1.0,32.1,14.1,50.5,48.6,2022-09-06
78568,78568,Accident,2022-01-28,9.4,4.4,-24.1,5.4,14.0,41.6,25.3,25.4,31.4,20.3,54.2,34.1,11.4,7.3,2022-03-01
78569,78569,Bereavement,2023-10-25,-23.8,7.5,-7.6,19.5,13.0,48.1,44.3,33.5,28.9,23.5,50.7,50.2,9.0,30.9,2023-10-28
78570,78570,Relocation,2024-10-25,-21.1,21.1,22.1,22.1,22.0,89.8,27.7,15.1,23.3,11.2,68.0,39.7,-7.3,-1.0,2024-12-19
78571,78571,Travel,2025-02-24,-13.0,8.8,5.3,14.2,18.0,75.3,46.1,26.9,37.1,15.6,49.3,17.7,6.6,12.7,2025-04-28
78572,78572,Promotion,2025-02-12,36.1,31.9,-23.1,31.5,27.0,22.2,48.4,34.2,44.2,43.5,100.0,44.7,29.5,34.0,2025-03-24
78573,78573,Reconciliation,2025-03-21,42.3,40.5,-1.3,18.7,22.0,50.6,63.9,41.9,36.4,31.1,25.9,27.3,41.2,44.6,2025-03-25
78574,78574,Relocation,2022-10-20,21.4,0.0,-13.2,11.1,23.0,71.1,51.0,32.2,42.5,40.3,18.7,34.3,8.3,3.1,2022-10-28
78575,78575,Accident,2022-01-24,16.0,21.7,26.5,3.5,25.0,12.6,66.8,35.0,60.1,42.6,41.9,0.0,12.6,19.4,2022-03-14
78576,78576,Reconciliation,2024-10-02,-42.3,59.9,49.7,12.5,23.0,76.7,34.8,17.0,22.3,43.0,63.6,57.3,-1.7,4.5,2024-12-09
78577,78577,Retirement,2022-02-10,-50.9,46.5,-29.6,43.2,21.0,36.5,68.0,60.4,96.0,62.4,65.8,35.7,9.4,20.0,2022-03-21
78578,78578,Divorce,2022-06-23,-5.0,6.7,26.8,20.0,3.0,46.7,50.1,29.5,34.0,57.8,18.1,7.9,8.0,10.5,2022-07-16
78579,78579,Divorce,2024-02-14,39.2,25.9,43.5,33.7,27.0,42.2,59.3,50.0,57.4,14.2,53.6,52.1,30.6,33.0,2024-04-14
78580,78580,Reconciliation,2023-10-06,-16.9,10.9,12.2,20.0,13.0,74.0,68.7,79.9,62.1,50.2,44.0,50.6,36.2,49.9,2023-10-10
78581,78581,Divorce,2022-12-17,-13.4,4.1,23.9,15.4,29.0,17.6,47.3,20.9,32.1,39.1,47.2,45.9,-2.3,21.9,2023-03-13
78582,78582,Financial Loss,2025-03-16,10.0,6.3,27.1,3.7,1.0,69.8,60.1,35.8,54.0,30.3,51.9,0.0,11.1,10.1,2025-05-07
78583,78583,Travel,2023-01-01,-14.2,15.2,23.5,18.4,13.0,59.0,70.8,52.3,69.1,27.2,36.7,45.7,12.2,11.3,2023-01-04
78584,78584,Relocation,2023-10-28,14.9,24.4,-9.2,16.2,23.0,72.6,63.3,20.7,41.0,17.0,33.0,47.9,16.7,43.0,2023-11-12
78585,78585,Marriage,2023-07-13,42.7,32.4,-33.6,26.4,25.0,42.5,32.7,24.5,21.8,26.0,36.6,50.6,23.3,29.5,2023-09-06
78586,78586,Spiritual Awakening,2023-12-24,13.8,4.2,3.9,13.2,21.0,62.9,23.6,39.3,60.4,45.9,40.0,30.4,25.1,43.3,2024-01-03
78587,78587,Retirement,2022-12-15,30.5,30.1,-6.6,38.0,37.0,43.6,53.4,23.3,33.0,18.5,48.0,59.2,23.9,40.5,2023-01-31
