env_id,user_id,work_environment,noise_level,family_support,peer_influence,financial_pressure,job_security,work_life_balance,social_pressure,cultural_factor,digital_exposure,internet_usage,community_support,mentor_presence,competition_level,opportunity_index,stress_triggers,growth_opportunities,recorded_at
79433,79433,Hybrid,59.7,39.1,62.0,6.4,37.9,56.4,40.8,34.9,25.0,67.1,49.2,0,70.6,62.0,48.8,61.8,2025-06-30
79434,79434,Factory,24.5,54.8,87.5,40.4,78.9,96.4,2.7,66.0,53.6,45.6,20.2,0,21.2,29.8,21.1,21.0,2025-06-30
79435,79435,Remote,29.6,45.6,19.5,33.0,47.8,58.5,54.8,18.7,37.7,30.3,28.0,0,64.7,77.5,26.0,82.0,2025-06-30
79436,79436,Factory,63.1,80.2,79.6,16.8,50.8,75.6,40.4,60.9,40.9,79.5,51.5,1,58.8,37.7,23.0,40.6,2025-06-30
79437,79437,Factory,26.8,63.0,46.9,41.6,55.3,60.5,45.1,76.0,12.7,65.3,65.3,0,52.7,23.5,55.2,20.3,2025-06-30
79438,79438,Hybrid,56.1,81.7,82.5,44.0,48.2,76.5,38.5,27.4,21.6,85.6,59.7,0,60.6,40.8,47.7,29.0,2025-06-30
79439,79439,Field,62.1,54.2,44.4,75.7,33.1,80.5,62.3,46.4,54.4,47.7,43.0,0,51.3,100.0,59.2,75.2,2025-06-30
79440,79440,Remote,53.7,47.9,31.3,32.4,50.0,27.2,47.6,52.2,45.6,72.3,32.6,0,33.9,45.2,92.2,56.3,2025-06-30
79441,79441,Home,19.3,52.4,74.5,54.7,100.0,71.2,60.8,61.5,42.6,49.6,51.2,0,39.6,74.5,45.6,45.3,2025-06-30
79442,79442,Office,44.8,30.3,43.9,27.4,32.9,75.4,49.8,51.3,32.9,81.2,22.1,0,37.3,25.1,38.6,18.4,2025-06-30
79443,79443,Field,19.4,63.1,47.1,25.3,61.1,72.2,55.5,25.8,13.7,39.6,42.2,0,42.8,56.1,76.9,47.3,2025-06-30
79444,79444,Home,19.8,48.2,76.8,17.9,71.5,57.3,44.1,14.4,24.5,74.8,63.5,0,93.7,88.0,45.5,71.4,2025-06-30
79445,79445,Outdoor,32.1,24.1,77.7,67.1,48.7,56.6,92.2,20.1,21.6,44.2,96.0,1,67.2,83.7,38.7,59.8,2025-06-30
79446,79446,Outdoor,20.8,15.0,88.7,0.0,63.9,42.7,76.0,58.8,21.2,92.4,34.3,1,34.2,38.6,37.1,48.5,2025-06-30
79447,79447,Office,14.1,44.6,69.3,45.4,68.2,61.1,57.0,52.4,51.7,64.1,100.0,0,53.0,63.5,33.7,50.9,2025-06-30
79448,79448,Remote,59.8,66.6,61.1,68.4,57.6,34.2,40.9,43.6,37.1,60.6,65.8,0,42.2,77.7,35.0,77.8,2025-06-30
79449,79449,Home,18.6,33.7,61.3,78.5,68.7,51.7,52.2,28.8,32.7,65.7,76.4,1,43.4,17.5,53.8,13.9,2025-06-30
79450,79450,Home,46.3,49.4,29.3,55.1,71.0,81.4,100.0,44.9,40.0,34.7,72.9,0,1.0,48.3,85.5,35.2,2025-06-30
79451,79451,Hybrid,40.8,70.7,50.0,3.3,62.0,68.7,49.3,70.9,41.2,78.0,76.4,0,34.3,43.7,81.0,46.5,2025-06-30
79452,79452,Office,29.7,59.6,35.5,19.8,58.4,93.3,82.6,44.7,43.2,70.7,45.2,1,82.0,57.6,36.9,72.9,2025-06-30
79453,79453,Remote,43.9,33.9,62.7,52.9,100.0,69.7,64.3,58.3,75.4,72.8,25.3,1,75.1,73.0,30.6,64.2,2025-06-30
79454,79454,Field,71.0,44.8,52.5,74.8,100.0,41.8,94.9,48.1,41.7,89.2,76.7,0,53.4,36.9,81.2,48.3,2025-06-30
79455,79455,Home,45.4,57.9,42.2,27.1,67.1,68.7,70.8,61.2,46.5,73.0,19.1,0,62.6,57.4,57.6,69.4,2025-06-30
79456,79456,Office,72.4,75.1,65.9,60.6,59.2,37.6,32.7,53.8,26.0,62.7,40.9,1,46.2,61.6,54.4,72.7,2025-06-30
79457,79457,Factory,70.4,90.1,53.3,74.9,35.7,40.4,87.6,51.8,15.7,50.8,40.5,0,99.0,12.2,39.8,26.0,2025-06-30
79458,79458,Office,60.3,75.4,27.3,32.3,44.9,51.8,41.5,68.8,53.4,63.8,66.1,0,78.7,63.8,41.3,48.9,2025-06-30
79459,79459,Office,52.5,80.0,100.0,25.5,76.2,54.2,82.2,55.3,56.1,23.7,13.9,0,88.1,39.4,70.6,52.3,2025-06-30
79460,79460,Factory,19.5,38.6,52.4,51.7,48.1,59.5,46.4,49.2,42.9,100.0,100.0,0,48.2,84.2,36.4,84.9,2025-06-30
79461,79461,Outdoor,35.3,100.0,4.4,67.2,77.5,51.3,82.8,50.2,62.4,70.3,30.6,1,73.4,50.7,29.4,37.8,2025-06-30
79462,79462,Home,98.4,63.1,66.3,49.7,86.6,50.1,62.5,64.4,32.5,55.7,64.3,1,76.9,74.9,63.7,62.4,2025-06-30
79463,79463,Factory,41.1,49.9,66.0,43.1,94.0,72.7,12.4,24.4,35.5,84.3,67.9,1,61.4,54.3,69.2,42.6,2025-06-30
79464,79464,Remote,58.9,85.2,39.5,65.1,45.8,100.0,24.7,33.5,21.8,38.3,43.9,1,29.8,26.1,65.7,29.5,2025-06-30
79465,79465,Hybrid,90.7,49.8,72.5,41.4,40.9,36.3,48.7,21.1,60.3,54.3,49.2,1,40.8,72.3,55.2,73.7,2025-06-30
79466,79466,Hybrid,61.0,51.9,76.9,19.7,47.8,65.7,71.2,85.9,68.2,80.2,23.6,0,41.2,62.9,46.0,42.7,2025-06-30
79467,79467,Field,56.3,24.2,89.7,29.0,53.0,46.8,71.7,42.4,20.0,58.6,80.7,0,50.3,57.4,62.8,55.6,2025-06-30
79468,79468,Remote,56.9,41.2,39.1,51.3,80.3,46.9,72.9,46.5,27.0,50.0,35.5,1,85.8,16.8,69.7,10.7,2025-06-30
79469,79469,Outdoor,64.2,85.5,71.5,30.4,66.1,41.8,40.0,61.8,55.4,96.8,57.8,0,100.0,39.7,69.3,49.8,2025-06-30
79470,79470,Outdoor,44.2,59.6,39.2,45.9,57.1,97.2,66.9,55.7,42.9,38.6,31.7,0,63.2,57.7,85.7,52.8,2025-06-30
79471,79471,Remote,74.2,72.9,11.4,70.8,72.0,60.5,25.3,40.6,28.4,35.3,44.6,0,84.3,33.0,58.1,56.7,2025-06-30
79472,79472,Field,14.7,49.8,22.7,39.3,99.1,40.8,88.8,63.3,37.0,71.2,55.9,1,39.3,41.9,58.1,43.3,2025-06-30
79473,79473,Home,56.7,45.1,56.6,23.3,42.8,43.6,39.7,38.0,33.4,24.0,45.4,1,47.9,22.7,38.5,47.4,2025-06-30
79474,79474,Outdoor,56.7,40.2,59.2,39.7,64.8,43.9,57.2,31.6,9.1,70.3,64.1,0,70.2,79.4,37.1,58.4,2025-06-30
79475,79475,Factory,43.1,54.9,72.8,44.3,33.0,47.2,27.5,79.1,40.5,72.1,36.2,0,59.6,69.0,32.3,54.9,2025-06-30
79476,79476,Factory,51.2,3.8,55.8,14.6,59.3,62.4,57.7,37.6,24.4,54.5,42.5,0,56.8,58.1,33.8,46.1,2025-06-30
79477,79477,Office,71.8,30.9,56.1,37.4,69.3,45.9,28.7,31.6,21.5,61.7,28.5,0,46.4,34.6,63.6,41.4,2025-06-30
79478,79478,Factory,45.7,24.3,42.8,77.3,65.0,51.4,26.3,25.0,40.0,39.6,46.5,0,42.5,33.8,40.2,49.4,2025-06-30
79479,79479,Remote,61.3,30.2,14.3,13.7,75.1,67.5,28.3,55.4,58.9,88.4,54.7,1,26.7,66.0,50.5,64.3,2025-06-30
79480,79480,Outdoor,76.1,71.4,75.5,20.1,69.1,39.8,65.3,99.9,38.1,73.9,40.7,0,4.6,30.3,71.5,70.1,2025-06-30
79481,79481,Outdoor,31.7,48.5,66.1,42.2,43.7,63.0,48.6,25.7,2.7,100.0,43.7,0,23.3,39.8,40.1,48.1,2025-06-30
79482,79482,Remote,26.9,83.3,34.6,50.6,38.6,55.0,39.4,0.0,49.0,93.2,2.6,1,20.1,38.1,62.4,54.4,2025-06-30
79483,79483,Field,85.5,24.5,29.5,47.6,100.0,54.1,62.7,49.3,46.0,57.7,50.6,0,28.6,42.5,37.1,33.7,2025-06-30
79484,79484,Home,24.0,36.3,52.8,61.2,38.2,73.3,49.3,36.2,43.8,65.5,95.8,0,45.9,33.8,11.6,52.0,2025-06-30
79485,79485,Office,49.2,45.6,36.2,18.3,61.1,40.1,42.4,56.6,39.0,73.0,43.7,0,66.2,98.8,55.1,87.2,2025-06-30
79486,79486,Factory,47.2,65.2,44.7,34.8,48.9,41.8,39.8,40.5,51.3,48.6,44.0,0,42.1,32.1,54.9,37.8,2025-06-30
79487,79487,Outdoor,78.6,65.6,53.0,33.8,74.9,50.8,40.6,49.8,51.2,91.7,80.4,0,72.1,11.5,77.3,16.7,2025-06-30
79488,79488,Home,59.0,32.3,53.1,80.9,58.1,56.3,45.0,46.2,15.4,79.6,31.6,0,75.1,31.9,2.9,45.0,2025-06-30
79489,79489,Outdoor,42.4,38.2,74.9,50.4,96.7,88.2,59.0,43.7,39.8,79.1,46.4,0,76.1,61.9,87.8,52.9,2025-06-30
79490,79490,Factory,57.7,72.9,33.9,48.4,100.0,73.6,36.9,25.9,37.1,98.8,64.8,1,36.0,21.0,52.9,30.1,2025-06-30
79491,79491,Hybrid,45.7,72.5,60.7,57.4,44.2,89.3,64.4,55.6,50.4,54.9,41.2,0,51.7,49.8,48.5,43.9,2025-06-30
79492,79492,Home,37.9,52.8,37.9,0.0,97.2,70.7,43.7,96.1,42.9,15.4,67.1,0,49.0,68.0,64.3,73.3,2025-06-30
79493,79493,Outdoor,22.2,12.4,46.3,41.7,66.7,68.0,32.3,42.4,17.2,36.2,49.0,0,22.2,65.4,60.3,56.4,2025-06-30
79494,79494,Hybrid,39.1,65.5,25.4,84.3,9.5,50.7,94.2,32.7,24.5,59.9,18.3,0,57.2,54.6,67.6,68.3,2025-06-30
79495,79495,Office,25.3,58.5,72.7,62.7,40.5,78.7,64.1,48.2,33.6,55.7,11.9,0,8.3,42.1,62.1,48.1,2025-06-30
79496,79496,Field,26.3,79.8,33.0,55.6,77.2,53.5,26.8,75.8,28.2,52.9,69.8,0,82.4,74.6,60.6,68.9,2025-06-30
79497,79497,Factory,41.7,53.2,52.6,51.1,54.0,39.9,79.3,41.4,57.9,23.9,54.1,1,66.4,0.0,0.0,22.4,2025-06-30
79498,79498,Hybrid,71.9,50.5,69.5,26.1,65.2,37.7,25.0,84.9,26.2,56.0,37.0,0,91.6,65.8,25.5,65.2,2025-06-30
79499,79499,Outdoor,44.4,68.8,3.8,35.8,95.3,82.9,30.6,34.4,3.6,29.0,34.3,0,26.6,38.6,61.6,29.0,2025-06-30
79500,79500,Hybrid,53.0,87.1,41.5,24.8,66.7,64.3,44.9,50.8,50.7,91.5,68.8,0,67.9,56.1,52.4,48.0,2025-06-30
79501,79501,Factory,32.2,13.7,21.6,55.3,40.0,68.5,66.8,59.7,27.2,83.6,49.3,0,86.2,35.7,52.9,35.8,2025-06-30
79502,79502,Office,41.6,53.8,56.0,48.2,69.4,47.8,63.7,67.1,50.6,44.2,67.1,1,40.4,31.9,65.7,40.4,2025-06-30
79503,79503,Home,88.8,33.9,42.7,0.0,44.9,69.3,7.8,49.6,14.1,84.9,60.8,0,54.4,55.6,63.0,41.6,2025-06-30
79504,79504,Factory,47.2,41.5,63.6,61.4,80.0,52.6,56.6,37.9,19.1,80.8,65.7,0,79.8,34.1,26.9,36.4,2025-06-30
79505,79505,Hybrid,45.9,60.9,53.0,44.4,49.1,55.2,32.6,50.7,32.4,81.4,5.1,0,29.5,52.8,30.6,43.3,2025-06-30
79506,79506,Field,36.4,39.0,33.1,35.4,83.8,83.2,44.4,62.7,19.6,79.5,45.4,1,86.8,77.9,46.4,81.1,2025-06-30
79507,79507,Factory,65.1,34.5,71.4,23.4,100.0,61.2,20.2,33.4,49.5,86.2,17.0,0,71.6,58.9,50.5,45.5,2025-06-30
79508,79508,Remote,48.0,89.1,27.7,68.1,74.9,34.8,60.1,46.1,68.9,19.6,46.4,0,94.6,50.1,44.6,51.2,2025-06-30
79509,79509,Factory,69.5,94.4,34.6,52.3,59.4,52.9,1.3,62.9,36.3,85.4,36.8,0,60.0,82.0,15.7,48.0,2025-06-30
79510,79510,Outdoor,73.5,79.1,56.3,62.9,57.4,50.3,45.7,82.7,43.9,75.9,84.6,1,57.7,64.6,46.1,39.4,2025-06-30
79511,79511,Hybrid,65.3,62.2,46.8,19.3,81.9,42.0,82.1,76.7,3.2,81.7,56.4,0,44.5,74.3,55.5,66.4,2025-06-30
79512,79512,Remote,0.0,37.8,84.7,11.8,54.2,77.4,40.1,48.1,37.5,88.9,68.2,0,70.2,23.2,43.4,15.7,2025-06-30
79513,79513,Field,86.8,66.5,76.1,0.0,74.2,62.1,42.4,51.9,44.3,70.3,20.6,0,39.0,93.9,48.9,70.3,2025-06-30
79514,79514,Hybrid,44.6,49.9,22.2,55.8,61.3,63.4,81.4,51.3,30.8,46.2,26.8,0,32.9,60.1,50.5,59.2,2025-06-30
79515,79515,Home,25.3,73.1,25.1,45.3,92.4,58.9,28.0,49.0,40.0,57.2,44.8,1,81.8,35.4,49.2,22.5,2025-06-30
79516,79516,Remote,49.9,76.1,35.5,60.3,81.7,52.8,76.6,22.0,26.6,54.7,17.3,1,52.3,60.6,60.9,54.7,2025-06-30
79517,79517,Home,73.8,51.6,15.6,24.8,67.9,49.6,46.1,64.2,37.4,44.5,65.5,1,52.7,88.9,48.1,81.6,2025-06-30
79518,79518,Remote,38.8,63.7,11.5,73.3,26.4,65.9,56.4,74.1,27.0,57.4,17.7,1,90.0,44.0,62.2,57.3,2025-06-30
79519,79519,Office,62.8,55.7,80.4,44.5,76.7,89.9,76.8,41.3,28.2,64.3,29.9,0,51.0,61.0,64.0,70.2,2025-06-30
79520,79520,Remote,44.1,40.0,56.1,17.6,91.2,28.2,7.9,21.8,35.5,64.8,54.1,1,33.0,45.8,83.9,33.8,2025-06-30
79521,79521,Factory,68.6,52.6,31.9,78.2,63.7,46.6,50.9,64.0,25.7,16.6,74.6,1,27.2,47.8,31.3,41.5,2025-06-30
79522,79522,Remote,38.4,64.1,85.2,69.7,63.0,93.5,41.4,27.4,20.3,59.1,79.3,0,35.7,34.4,43.8,42.8,2025-06-30
79523,79523,Hybrid,54.2,49.0,3.2,82.5,79.7,65.0,46.4,37.9,43.9,73.3,39.0,0,64.7,12.9,28.9,31.4,2025-06-30
79524,79524,Factory,74.5,36.0,91.6,38.6,8.2,64.9,60.6,41.7,71.6,67.8,82.5,1,61.1,44.2,64.0,43.1,2025-06-30
79525,79525,Office,75.6,62.4,40.0,26.5,66.8,65.3,61.3,74.3,40.2,79.5,46.5,0,33.7,59.4,87.2,61.7,2025-06-30
79526,79526,Home,44.4,33.7,40.6,54.3,15.5,83.7,54.8,39.6,53.1,67.3,82.6,1,21.0,49.5,19.1,67.7,2025-06-30
79527,79527,Factory,50.6,48.3,71.1,5.6,65.3,33.9,16.0,6.7,10.6,90.1,59.0,0,52.8,54.2,61.1,66.9,2025-06-30
79528,79528,Field,72.6,97.4,81.9,63.8,64.2,61.3,43.1,43.2,23.9,56.4,65.1,0,49.5,7.1,43.7,27.4,2025-06-30
79529,79529,Hybrid,53.0,54.8,53.3,48.3,51.7,48.9,32.8,59.2,50.7,53.6,100.0,0,70.6,37.8,13.7,27.1,2025-06-30
79530,79530,Remote,41.4,67.7,51.6,16.3,49.0,52.1,60.0,56.4,24.8,83.9,42.4,0,24.6,70.2,33.8,47.6,2025-06-30
79531,79531,Factory,49.2,92.7,54.2,11.6,39.6,33.6,31.2,61.2,65.2,80.7,32.5,1,0.0,84.5,44.7,74.4,2025-06-30
79532,79532,Outdoor,39.4,68.9,37.9,39.3,75.4,65.2,39.3,69.9,21.2,76.8,46.0,0,36.3,36.3,45.7,51.7,2025-06-30
79533,79533,Remote,29.8,70.9,49.7,45.3,89.0,55.9,8.5,41.1,64.5,83.3,65.1,0,46.0,61.6,35.8,81.3,2025-06-30
79534,79534,Field,62.1,69.3,37.3,36.3,65.6,36.8,79.1,38.0,10.5,73.7,39.0,1,50.4,51.9,23.8,48.5,2025-06-30
79535,79535,Outdoor,58.6,71.8,64.7,21.3,46.2,57.7,39.1,38.1,29.6,87.6,57.5,0,34.5,99.2,59.2,91.5,2025-06-30
79536,79536,Factory,74.8,30.9,67.8,41.1,67.8,55.9,32.7,63.3,41.3,28.8,41.8,1,50.3,83.7,69.6,84.6,2025-06-30
79537,79537,Remote,57.2,79.5,42.6,25.7,78.0,53.7,42.5,46.9,12.1,11.4,28.7,1,43.5,38.1,58.6,19.8,2025-06-30
79538,79538,Factory,28.3,75.4,24.4,26.1,76.7,52.4,68.3,66.1,8.9,90.9,55.6,0,47.8,53.5,65.5,50.3,2025-06-30
79539,79539,Home,19.8,75.2,32.9,71.9,62.9,57.2,68.5,16.6,37.5,25.4,56.5,1,45.4,45.6,70.5,46.6,2025-06-30
79540,79540,Home,66.3,89.1,46.5,57.0,58.3,40.8,51.2,56.1,24.8,69.3,44.0,0,60.2,59.0,56.4,70.5,2025-06-30
79541,79541,Home,55.3,71.9,62.9,46.7,13.3,23.8,34.7,51.5,0.0,42.7,42.4,1,58.2,37.9,63.7,44.9,2025-06-30
79542,79542,Hybrid,38.7,35.5,62.8,83.6,56.8,83.5,61.5,79.9,45.0,50.1,97.1,0,32.8,74.3,51.9,66.3,2025-06-30
79543,79543,Remote,64.6,56.1,50.5,100.0,52.9,62.0,71.5,46.1,48.0,8.2,63.8,0,89.8,100.0,57.3,75.7,2025-06-30
79544,79544,Remote,45.3,56.4,66.9,58.8,55.4,69.6,54.0,61.0,51.7,48.1,95.8,0,40.6,96.0,29.8,88.1,2025-06-30
79545,79545,Hybrid,57.3,37.2,26.6,17.8,40.2,65.7,46.1,40.1,23.7,22.4,33.0,1,36.5,38.3,48.6,32.4,2025-06-30
79546,79546,Outdoor,53.3,67.3,57.6,21.9,58.5,43.5,58.8,46.6,20.1,65.8,6.3,0,73.5,60.5,27.7,57.4,2025-06-30
79547,79547,Outdoor,27.8,72.8,38.4,76.8,85.6,82.1,43.0,42.7,60.2,60.6,58.7,1,0.0,87.5,88.4,59.3,2025-06-30
79548,79548,Outdoor,79.4,100.0,55.3,42.5,23.6,70.7,28.3,52.2,56.7,30.3,32.3,0,34.4,13.9,25.1,51.9,2025-06-30
79549,79549,Office,16.9,93.4,20.2,30.0,50.0,54.4,33.1,53.5,71.8,76.8,9.5,0,51.5,75.9,74.3,40.7,2025-06-30
79550,79550,Field,47.8,49.8,24.0,77.3,49.0,74.6,71.3,84.7,20.2,49.6,41.3,0,54.2,60.6,45.6,52.8,2025-06-30
79551,79551,Hybrid,41.9,59.2,84.8,5.4,65.4,45.8,98.9,52.7,45.3,62.8,8.8,0,67.8,99.3,44.0,80.5,2025-06-30
79552,79552,Remote,74.0,73.0,44.0,70.7,75.3,56.2,38.8,46.6,38.9,64.1,46.8,1,62.4,44.4,34.2,50.7,2025-06-30
79553,79553,Field,72.9,54.4,68.2,34.9,71.1,42.7,62.4,32.3,42.0,74.2,51.5,0,100.0,58.7,49.3,41.3,2025-06-30
79554,79554,Home,38.4,27.9,40.3,55.9,46.0,69.7,52.2,53.1,8.0,51.5,86.5,1,90.0,71.4,55.4,89.2,2025-06-30
79555,79555,Office,36.9,88.6,57.4,44.6,67.2,34.5,73.0,71.3,30.3,92.4,22.3,0,68.0,47.5,33.9,17.6,2025-06-30
79556,79556,Factory,37.3,76.4,60.6,0.0,93.0,63.6,53.3,21.2,60.5,49.2,20.5,1,49.1,38.7,62.1,45.4,2025-06-30
79557,79557,Field,33.3,77.7,65.2,45.1,75.9,85.5,64.8,39.0,16.3,83.4,15.7,0,41.2,51.2,52.1,49.4,2025-06-30
79558,79558,Outdoor,35.5,77.9,76.5,37.5,67.5,68.9,42.3,46.6,29.3,35.6,33.4,1,19.3,50.5,42.2,46.4,2025-06-30
79559,79559,Home,75.7,58.6,82.8,70.4,78.6,89.1,48.7,55.4,40.4,92.1,4.1,0,64.6,37.3,45.4,46.9,2025-06-30
79560,79560,Field,51.3,54.1,22.8,48.1,47.9,30.4,57.9,54.9,48.8,42.2,95.8,0,73.6,25.5,54.1,46.9,2025-06-30
79561,79561,Home,62.5,57.3,56.3,46.5,58.5,33.5,69.0,40.1,31.6,45.0,52.3,0,41.3,53.3,5.1,66.3,2025-06-30
79562,79562,Hybrid,58.3,64.3,21.0,34.3,21.9,48.8,57.9,60.8,44.0,65.7,37.6,0,57.0,85.5,24.3,51.3,2025-06-30
79563,79563,Home,61.5,78.3,86.9,32.5,65.1,100.0,41.9,73.2,16.5,60.9,78.7,0,63.7,70.5,62.6,79.5,2025-06-30
79564,79564,Field,53.2,58.3,52.6,48.8,93.6,71.6,61.0,38.8,31.7,70.0,100.0,1,29.5,55.4,75.5,59.4,2025-06-30
79565,79565,Home,30.6,87.0,0.0,5.5,72.5,72.4,58.4,34.0,31.3,52.4,57.2,0,24.0,62.5,14.6,63.3,2025-06-30
79566,79566,Factory,78.3,76.2,39.1,66.7,34.3,56.5,32.1,52.3,41.1,42.7,64.4,1,27.6,12.8,45.9,38.7,2025-06-30
79567,79567,Outdoor,46.5,23.1,66.4,48.9,51.7,43.5,43.1,44.6,49.8,60.8,42.6,1,60.9,48.4,56.0,50.0,2025-06-30
79568,79568,Remote,41.2,78.9,76.6,22.2,41.3,51.7,52.7,82.7,21.9,87.7,43.0,1,44.5,77.9,90.7,85.0,2025-06-30
79569,79569,Outdoor,84.7,100.0,14.1,10.8,55.4,70.0,26.3,38.4,33.2,48.2,40.8,0,41.2,48.5,51.4,51.4,2025-06-30
79570,79570,Hybrid,70.9,40.5,39.9,22.2,91.2,57.0,27.8,36.9,56.8,93.4,13.8,0,27.8,56.5,29.1,45.9,2025-06-30
79571,79571,Remote,14.1,65.1,38.3,63.2,46.0,88.5,60.6,44.4,53.5,63.5,46.1,0,31.6,82.8,42.0,70.9,2025-06-30
79572,79572,Remote,34.7,85.3,35.2,26.7,59.5,61.7,39.2,40.2,18.5,56.4,68.9,0,95.8,59.4,24.2,34.4,2025-06-30
79573,79573,Remote,45.1,77.2,47.8,55.0,43.3,73.8,50.6,91.4,62.2,67.4,18.2,1,19.3,83.8,50.1,79.7,2025-06-30
79574,79574,Outdoor,47.9,73.6,43.5,46.9,27.5,58.8,64.4,22.0,32.3,65.7,77.3,0,57.9,18.0,64.4,30.1,2025-06-30
79575,79575,Remote,46.8,61.3,63.1,34.5,30.1,59.4,80.6,66.7,34.8,79.9,43.7,0,33.8,39.7,49.0,38.5,2025-06-30
79576,79576,Factory,39.9,50.5,34.8,21.6,43.2,52.3,30.1,64.5,52.4,56.2,50.3,1,14.2,32.9,50.2,57.2,2025-06-30
79577,79577,Home,60.4,40.9,51.4,53.8,77.6,37.0,34.2,37.5,43.2,59.5,35.9,0,13.4,48.6,65.0,41.6,2025-06-30
79578,79578,Field,47.0,60.8,28.2,47.9,47.0,53.6,40.3,56.4,71.2,94.8,91.1,0,78.2,86.9,80.8,65.2,2025-06-30
79579,79579,Field,10.2,72.2,37.8,62.8,65.7,65.0,52.3,47.0,32.2,37.8,52.0,0,27.4,49.2,49.6,58.0,2025-06-30
79580,79580,Home,75.2,42.9,94.1,28.7,78.6,38.4,0.9,41.4,37.3,67.2,56.4,1,52.2,25.8,78.4,31.3,2025-06-30
79581,79581,Field,45.8,80.6,48.5,37.1,44.3,36.8,32.6,33.0,48.3,89.3,45.0,1,38.5,89.6,68.2,65.0,2025-06-30
79582,79582,Office,68.3,68.7,50.8,40.4,57.0,27.0,70.7,28.8,15.2,75.0,23.0,1,79.5,17.7,42.6,13.3,2025-06-30
79583,79583,Remote,62.4,60.8,43.6,5.7,93.4,75.2,42.2,26.6,75.5,49.6,35.5,1,51.0,23.5,44.5,29.0,2025-06-30
79584,79584,Office,42.9,39.1,70.2,8.9,83.3,73.7,22.7,40.7,34.6,89.3,58.4,0,69.9,79.7,49.0,94.0,2025-06-30
79585,79585,Factory,55.1,87.8,12.2,0.0,79.5,61.7,60.6,42.4,46.8,85.3,70.2,0,32.5,67.3,61.5,65.6,2025-06-30
79586,79586,Office,52.1,67.8,31.2,16.8,62.1,30.1,38.2,27.9,46.6,60.6,69.4,1,52.8,100.0,75.6,87.6,2025-06-30
79587,79587,Office,61.6,49.6,28.5,29.7,56.4,77.3,63.9,36.5,29.2,70.7,62.2,1,32.2,13.6,75.6,51.5,2025-06-30
79588,79588,Field,38.3,87.3,95.3,20.0,44.4,56.3,41.5,60.6,60.7,44.0,19.6,1,0.0,43.4,45.9,52.2,2025-06-30
79589,79589,Factory,35.9,45.0,57.9,30.0,68.6,58.0,31.9,48.8,24.8,22.7,58.8,1,85.7,52.0,39.9,50.0,2025-06-30
79590,79590,Home,0.0,52.0,32.3,0.0,100.0,41.7,61.6,12.7,42.4,53.3,59.4,0,19.5,82.0,60.0,72.5,2025-06-30
79591,79591,Office,57.0,38.9,42.7,25.0,47.8,68.4,21.8,19.6,57.0,50.8,76.5,0,20.3,50.8,100.0,37.3,2025-06-30
79592,79592,Remote,77.3,76.7,61.0,33.5,47.7,54.0,66.9,48.5,43.1,51.8,34.5,0,47.5,42.0,69.8,45.3,2025-06-30
79593,79593,Home,49.3,70.9,78.1,62.3,41.7,57.6,70.8,58.6,57.2,64.9,91.1,0,32.5,52.6,65.5,49.3,2025-06-30
79594,79594,Office,33.9,32.6,33.0,24.3,55.7,40.4,75.5,69.9,43.7,52.8,35.0,0,41.9,100.0,32.6,100.0,2025-06-30
79595,79595,Remote,75.0,57.2,56.2,53.3,60.7,56.7,65.5,44.9,18.1,78.4,54.2,0,85.1,67.5,58.2,54.5,2025-06-30
79596,79596,Remote,50.6,53.0,69.2,43.6,67.8,41.3,45.3,61.8,32.4,73.2,28.1,0,54.4,4.2,19.0,29.7,2025-06-30
79597,79597,Home,11.6,71.9,8.6,19.7,67.8,89.7,59.3,71.4,38.8,58.7,28.5,0,51.5,84.6,52.4,69.4,2025-06-30
79598,79598,Hybrid,67.7,69.1,48.7,58.0,47.5,54.6,57.5,47.1,47.1,50.2,61.2,0,39.7,79.9,90.8,68.5,2025-06-30
79599,79599,Home,58.8,44.3,42.4,30.5,59.0,59.6,50.7,92.7,24.2,49.6,46.2,0,41.7,100.0,35.6,93.6,2025-06-30
79600,79600,Outdoor,53.2,93.9,33.7,0.3,96.7,42.4,59.1,67.2,36.6,65.1,58.1,0,43.3,68.8,41.4,78.8,2025-06-30
79601,79601,Home,83.5,23.9,16.5,35.5,44.8,89.3,28.8,18.9,26.0,26.5,65.1,1,42.7,63.3,62.9,40.6,2025-06-30
79602,79602,Outdoor,64.8,56.9,46.9,36.6,40.4,61.2,25.0,40.0,40.9,79.5,63.4,1,27.7,26.6,21.8,50.7,2025-06-30
79603,79603,Factory,77.8,97.7,45.6,74.6,46.8,56.2,30.7,38.1,34.7,100.0,44.2,1,95.9,78.9,100.0,71.4,2025-06-30
79604,79604,Outdoor,30.5,56.8,73.6,38.5,59.3,48.7,35.6,62.1,59.5,62.4,69.1,1,36.8,86.4,37.4,72.2,2025-06-30
79605,79605,Factory,66.4,100.0,68.6,0.0,70.1,77.0,60.5,62.1,16.1,88.8,61.1,0,38.4,61.8,22.1,46.8,2025-06-30
79606,79606,Hybrid,61.7,83.5,37.2,65.4,48.4,64.6,66.2,79.3,12.8,48.7,54.2,1,24.7,36.9,45.9,46.1,2025-06-30
79607,79607,Field,42.1,54.0,66.6,71.1,46.0,49.7,50.2,62.0,26.2,50.7,31.5,0,22.9,65.1,63.8,48.8,2025-06-30
